colnam,codval,srtseq,rqdflg,img_id,grp_nam
"consby","stop_id",0,0,"","dcs_consby"
"conv_crncy","CONV_CNTXT",3,1,"","mcs_data"
"conv_crncy","CONV_USR",1,1,"","mcs_data"
"conv_crncy","CONV_WH",2,1,"","mcs_data"
"cootyp","NAFTA",1,0,"","dcs_data"
"cootyp","US",0,0,"","dcs_data"
"cri_tbl","invdtl",2,1,"","dcs_data"
"cri_tbl","invlod",0,1,"","dcs_data"
"cri_tbl","invsub",1,1,"","dcs_data"
"cri_tbl","ord",11,1,"","dcs_data"
"cri_tbl","ord_line",12,1,"","dcs_data"
"cri_tbl","prtfam",4,1,"","dcs_data"
"cri_tbl","prtftp",5,1,"","dcs_data"
"cri_tbl","prthrcy_lvl",13,1,"","dcs_data"
"cri_tbl","prtmst",3,1,"","dcs_data"
"cri_tbl","rcvinv",8,1,"","dcs_data"
"cri_tbl","rcvlin",7,1,"","dcs_data"
"cri_tbl","rcvtrk",6,1,"","dcs_data"
"cri_tbl","shipment",9,1,"","dcs_data"
"cri_tbl","shipment_line",10,1,"","dcs_data"
"cs_precedes","1",1,1,"","dcs_cs_precedes"
"cs_precedes","2",2,1,"","dcs_cs_precedes"
"cstms_itm_typ","C",0,1,"","sal_data"
"cstms_itm_typ","E",1,1,"","sal_data"
"cstms_ord_stat","FAILURE",1,1,"","dcs_data"
"cstms_ord_stat","SUCCESS",0,1,"","dcs_data"
"cstms_rcpt_typ","EU",0,0,"","dcs_data"
"cstms_rcpt_typ","GS",4,0,"","dcs_data"
"cstms_rcpt_typ","IM",1,0,"","dcs_data"
"cstms_rcpt_typ","OS",2,0,"","dcs_data"
"cstms_rcpt_typ","OW",3,0,"","dcs_data"
"cstms_site_typ","CUSTOMS",0,1,"","mcs_data"
"cstms_site_typ","EXCISE",0,1,"","mcs_data"
"cstms_stat","C",0,0,"","dcs_cstms_stat"
"cstms_stat","D",1,0,"","dcs_cstms_stat"
"cstms_stat","P",2,0,"","dcs_cstms_stat"
"cstms_typ","C",2,1,"","dcs_data"
"cstms_typ","E",3,1,"","dcs_data"
"cstms_typ","F",1,1,"","dcs_data"
"cstms_vat_cod","S",0,1,"","sal_data"
"cstms_vat_cod","Z",1,1,"","sal_data"
"cstmst","cstmst.cstnum",11,0,"","dcs_avai_pick_ctn_cri"
"cstmst","cstmst.deptno",12,0,"","dcs_avai_pick_ctn_cri"
"cstmst","cstmst.mc_csttyp",13,0,"","dcs_avai_pick_ctn_cri"
"cstmst","cstmst.store_grp",14,0,"","dcs_avai_pick_ctn_cri"
"cstmst","cstmst.store_typ",15,0,"","dcs_avai_pick_ctn_cri"
"cstprq","cstprq.cstprt",16,0,"","dcs_avai_pick_ctn_cri"
"ctn_grp_by","locmst",3,1,"","dcs_data"
"ctn_grp_by","pckwrk_view",1,1,"","dcs_data"
"ctn_grp_by","shipment_line",2,1,"","dcs_data"
"ctn_method","COMPLEX",2,1,"","dcs_ctn_method"
"ctn_method","VOLUME",1,1,"","dcs_ctn_method"
"ctngrp","DEFAULT",0,0,"","dcs_data"
"ctnsts","C",0,1,"","dcs_data"
"ctnsts","I",0,1,"","dcs_data"
"ctnsts","P",0,1,"","dcs_data"
"ctnsts","R",0,1,"","dcs_data"
"currency_sym","$",1,0,"","mcs_data"
"cutoff_closedte_field","early_dlvdte",2,0,"","dcs_data"
"cutoff_closedte_field","early_shpdte",0,0,"","dcs_data"
"cutoff_closedte_field","late_dlvdte",3,0,"","dcs_data"
"cutoff_closedte_field","late_shpdte",1,0,"","dcs_data"
"cyc_cnt_cod","G",1,1,"","dcs_cyc_cnt_cod"
"cyc_cnt_cod","N",0,1,"","dcs_cyc_cnt_cod"
"cyc_cnt_cod","R",2,1,"","dcs_cyc_cnt_cod"
"cyc_cnt_cod","T",3,1,"","dcs_cyc_cnt_cod"
"dash_typ","Q",0,1,"","sal_data"
"dash_typ","X",1,1,"","sal_data"
"dash_width","N",0,1,"","sal_data"
"dash_width","W",1,1,"","sal_data"
"dat_fmt_cd","dmyy",3,0,"","dcs_dat_fmt_cd"
"dat_fmt_cd","dmyyyy",4,0,"","dcs_dat_fmt_cd"
"dat_fmt_cd","mdyy",1,0,"","dcs_dat_fmt_cd"
"dat_fmt_cd","mdyyyy",2,0,"","dcs_dat_fmt_cd"
"dat_fmt_cd","yymd",5,0,"","dcs_dat_fmt_cd"
"data_accs_typ","SUP",1,1,"","dcs_data"
"day_of_month","1",0,1,"","sal_data"
"day_of_month","10",9,1,"","sal_data"
"day_of_month","11",10,1,"","sal_data"
"day_of_month","12",11,1,"","sal_data"
"day_of_month","13",12,1,"","sal_data"
"day_of_month","14",13,1,"","sal_data"
"day_of_month","15",14,1,"","sal_data"
"day_of_month","16",15,1,"","sal_data"
"day_of_month","17",16,1,"","sal_data"
"day_of_month","18",17,1,"","sal_data"
"day_of_month","19",18,1,"","sal_data"
"day_of_month","2",1,1,"","sal_data"
"day_of_month","20",19,1,"","sal_data"
"day_of_month","21",20,1,"","sal_data"
"day_of_month","22",21,1,"","sal_data"
"day_of_month","23",22,1,"","sal_data"
"day_of_month","24",23,1,"","sal_data"
"day_of_month","25",24,1,"","sal_data"
"day_of_month","26",25,1,"","sal_data"
"day_of_month","27",26,1,"","sal_data"
"day_of_month","28",27,1,"","sal_data"
"day_of_month","3",2,1,"","sal_data"
"day_of_month","4",3,1,"","sal_data"
"day_of_month","5",4,1,"","sal_data"
"day_of_month","6",5,1,"","sal_data"
"day_of_month","7",6,1,"","sal_data"
"day_of_month","8",7,1,"","sal_data"
"day_of_month","9",8,1,"","sal_data"
"day_of_month","EM",31,1,"","sal_data"
"day_of_month_rec_appt","1",1,1,"","dcs_data"
"day_of_month_rec_appt","10",10,1,"","dcs_data"
"day_of_month_rec_appt","11",11,1,"","dcs_data"
"day_of_month_rec_appt","12",12,1,"","dcs_data"
"day_of_month_rec_appt","13",13,1,"","dcs_data"
"day_of_month_rec_appt","14",14,1,"","dcs_data"
"day_of_month_rec_appt","15",15,1,"","dcs_data"
"day_of_month_rec_appt","16",16,1,"","dcs_data"
"day_of_month_rec_appt","17",17,1,"","dcs_data"
"day_of_month_rec_appt","18",18,1,"","dcs_data"
"day_of_month_rec_appt","19",19,1,"","dcs_data"
"day_of_month_rec_appt","2",2,1,"","dcs_data"
"day_of_month_rec_appt","20",20,1,"","dcs_data"
"day_of_month_rec_appt","21",21,1,"","dcs_data"
"day_of_month_rec_appt","22",22,1,"","dcs_data"
"day_of_month_rec_appt","23",23,1,"","dcs_data"
"day_of_month_rec_appt","24",24,1,"","dcs_data"
"day_of_month_rec_appt","25",25,1,"","dcs_data"
"day_of_month_rec_appt","26",26,1,"","dcs_data"
"day_of_month_rec_appt","27",27,1,"","dcs_data"
"day_of_month_rec_appt","28",28,1,"","dcs_data"
"day_of_month_rec_appt","29",29,1,"","dcs_data"
"day_of_month_rec_appt","3",3,1,"","dcs_data"
"day_of_month_rec_appt","30",30,1,"","dcs_data"
"day_of_month_rec_appt","31",31,1,"","dcs_data"
"day_of_month_rec_appt","4",4,1,"","dcs_data"
"day_of_month_rec_appt","5",5,1,"","dcs_data"
"day_of_month_rec_appt","6",6,1,"","dcs_data"
"day_of_month_rec_appt","7",7,1,"","dcs_data"
"day_of_month_rec_appt","8",8,1,"","dcs_data"
"day_of_month_rec_appt","9",9,1,"","dcs_data"
"day_of_week","0",0,1,"","sal_data"
"day_of_week","1",1,1,"","sal_data"
"day_of_week","2",2,1,"","sal_data"
"day_of_week","3",3,1,"","sal_data"
"day_of_week","4",4,1,"","sal_data"
"day_of_week","5",5,1,"","sal_data"
"day_of_week","6",6,1,"","sal_data"
"daycod","1",0,0,"","dcs_data"
"daycod","2",1,0,"","dcs_data"
"daycod","3",2,0,"","dcs_data"
"daycod","4",3,0,"","dcs_data"
"daycod","5",4,0,"","dcs_data"
"daycod","6",5,0,"","dcs_data"
"daycod","7",6,0,"","dcs_data"
"db2_datatype","DECIMAL",0,0,"","sal_db2_datatype"
"db2_datatype","TIMESTAMP",0,0,"","sal_db2_datatype"
"db2_datatype","VARCHAR",0,0,"","sal_db2_datatype"
"dckmode","R",0,1,"","dcs_data"
"dckmode","S",1,1,"","dcs_data"
"dckstgtyp","B",2,1,"","dcs_data"
"dckstgtyp","R",0,1,"","dcs_data"
"dckstgtyp","S",1,1,"","dcs_data"
"dda_fld_typ","A",1,1,"","mcs_data"
"dda_fld_typ","D",2,1,"","mcs_data"
"dda_fld_typ","S",3,1,"","mcs_data"
"dda_typ","1",90,1,"","mcs_data"
"dda_typ","2",100,1,"","mcs_data"
"dda_typ","3",110,1,"","mcs_data"
"dda_typ","4",120,1,"","mcs_data"
"dda_typ","A",10,1,"","mcs_data"
"dda_typ","B",160,1,"","mcs_data"
"dda_typ","C",60,1,"","mcs_data"
"dda_typ","D",140,1,"","mcs_data"
"dda_typ","E",130,1,"","mcs_data"
"dda_typ","F",70,1,"","mcs_data"
"dda_typ","L",20,1,"","mcs_data"
"dda_typ","M",40,1,"","mcs_data"
"dda_typ","P",170,1,"","mcs_data"
"dda_typ","Q",30,1,"","mcs_data"
"dda_typ","R",150,1,"","mcs_data"
"dda_typ","S",50,1,"","mcs_data"
"dda_typ","T",80,1,"","mcs_data"
"dda_usage","B",3,1,"","mcs_data"
"dda_usage","F",2,1,"","mcs_data"
"dda_usage","W",1,1,"","mcs_data"
"def_serv_cod","BOM",19,1,"","dcs_def_serv"
"def_serv_cod","BOMDTL",20,1,"","dcs_def_serv"
"def_serv_cod","CARCOD",2,1,"","dcs_def_serv"
"def_serv_cod","CARSRV",3,1,"","dcs_def_serv"
"def_serv_cod","CLIENT",1,1,"","dcs_def_serv"
"def_serv_cod","COMPNT",24,1,"","dcs_def_serv"
"def_serv_cod","CSTNUM",10,1,"","wm_def_serv"
"def_serv_cod","CSTORDTYP",12,1,"","dcs_def_serv"
"def_serv_cod","CSTPART",13,1,"","wm_def_serv"
"def_serv_cod","CSTTYP",11,1,"","wm_def_serv"
"def_serv_cod","FINDSTARE",17,1,"","wm_def_serv"
"def_serv_cod","FINGOOD",23,1,"","dcs_def_serv"
"def_serv_cod","INVSTS",7,1,"","wm_def_serv"
"def_serv_cod","INVTYP",4,1,"","wm_def_serv"
"def_serv_cod","ORDNUM",14,1,"","dcs_def_serv"
"def_serv_cod","ORDNUMLIN",16,1,"","dcs_def_serv"
"def_serv_cod","ORDTYP",15,1,"","wm_def_serv"
"def_serv_cod","PART",8,1,"","dcs_def_serv"
"def_serv_cod","PARTHRCY",25,1,"","dcs_def_serv"
"def_serv_cod","PARTSTS",9,1,"","wm_def_serv"
"def_serv_cod","PRTCLASS",19,1,"","dcs_def_serv"
"def_serv_cod","SUPNUM",5,1,"","wm_def_serv"
"def_serv_cod","SUPPART",6,1,"","wm_def_serv"
"def_serv_cod","TRLR_COD",17,1,"","dcs_def_serv"
"def_serv_cod","TRLR_TYP",0,1,"","wm_def_serv"
"def_serv_cod","UNTCST",18,0,"","dcs_def_serv"
"def_serv_cod","USR_ID",18,1,"","dcs_def_serv"
"def_serv_cod","VEHTYP",0,1,"","wm_def_serv"
"def_serv_cod","WH",0,1,"","wm_def_serv"
"def_serv_cod","WKO",21,1,"","dcs_def_serv"
"def_serv_cod","WKODTL",22,1,"","dcs_def_serv"
"default_tab","tabOrderNotes",1,1,"","dcs_data"
"default_tab","tabReadyToProcess",0,1,"","dcs_data"
"delivery","0",0,1,"","dcs_voice_policy"
"delivery","1",1,1,"","dcs_voice_policy"
"delivery","2",2,1,"","dcs_voice_policy"
"delivery","3",3,1,"","dcs_voice_policy"
"depositSequence","invdtl.catch_qty",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.cstms_cmmdty_cod",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.cstms_typ",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.expire_dte",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_int1",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_int2",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_int3",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_int4",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_int5",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_str1",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_str10",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_str11",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_str12",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_str13",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_str14",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_str15",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_str16",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_str17",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_str18",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_str2",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_str3",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_str4",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_str5",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_str6",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_str7",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_str8",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.inv_attr_str9",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.lotnum",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.mandte",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.orgcod",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.prt_client_id",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.prtnum",1,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.revlvl",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.rttn_id",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.ship_line_id",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.sup_lotnum",0,0,"","dcs_codmst_web_entities"
"depositSequence","invdtl.untqty",0,0,"","dcs_codmst_web_entities"
"depositSequence","invlod.asset_typ",0,0,"","dcs_codmst_web_entities"
"depositSequence","invlod.lodnum",1,0,"","dcs_codmst_web_entities"
"depositSequence","invlod.loducc",0,0,"","dcs_codmst_web_entities"
"depositSequence","invlod.lodwgt",0,0,"","dcs_codmst_web_entities"
"depositSequence","invlod.palpos",0,0,"","dcs_codmst_web_entities"
"depositSequence","invsub.lodnum",1,0,"","dcs_codmst_web_entities"
"depositSequence","locmst.sto_zone_id",0,0,"","dcs_codmst_web_entities"
"depositSequence","locmst.stoloc",1,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_int1",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_int2",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_int3",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_int4",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_int5",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_str1",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_str10",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_str11",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_str12",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_str13",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_str14",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_str15",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_str16",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_str17",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_str18",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_str2",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_str3",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_str4",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_str5",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_str6",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_str7",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_str8",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.attr_str9",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.comcod",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.cstms_itm_typ",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.dept_cod",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.prt_client_id",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.prtfam",0,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.prtnum",1,0,"","dcs_codmst_web_entities"
"depositSequence","prtmst_view.typcod",0,0,"","dcs_codmst_web_entities"
"dept_cod","APPL",0,0,"","dcs_dept_cod"
"dept_cod","COMM",1,0,"","dcs_dept_cod"
"dept_cod","ELEC",2,0,"","dcs_dept_cod"
"dept_cod","ENTRT",3,0,"","dcs_dept_cod"
"dept_cod","OFFIC",5,0,"","dcs_dept_cod"
"derived","item.prtmst_view.dept_cod",0,0,"","dcs_codmst_web_entities"
"derived","item.prtmst_view.prtfam",0,0,"","dcs_codmst_web_entities"
"derived","load.car_move.book_id",0,0,"","dcs_codmst_web_entities"
"derived","load.car_move.car_move_id",1,0,"","dcs_codmst_web_entities"
"derived","load.car_move.carcod",0,0,"","dcs_codmst_web_entities"
"derived","load.car_move.doc_num",0,0,"","dcs_codmst_web_entities"
"derived","load.car_move.move_plan_id",0,0,"","dcs_codmst_web_entities"
"derived","load.car_move.route_id",0,0,"","dcs_codmst_web_entities"
"derived","load.car_move.srvlvl",0,0,"","dcs_codmst_web_entities"
"derived","load.car_move.track_num",0,0,"","dcs_codmst_web_entities"
"derived","load.car_move.trans_mode",1,0,"","dcs_codmst_web_entities"
"derived","load.car_move.trlr_id",0,0,"","dcs_codmst_web_entities"
"derived","order.ord.ordtyp",0,0,"","dcs_codmst_web_entities"
"derived","pckwrk.pckwrk_view.client_id",0,0,"","dcs_codmst_web_entities"
"derived","pckwrk.pckwrk_view.concod",0,0,"","dcs_codmst_web_entities"
"derived","pckwrk.pckwrk_view.dtl_lodlvl",0,0,"","dcs_codmst_web_entities"
"derived","pckwrk.pckwrk_view.invsts",0,0,"","dcs_codmst_web_entities"
"derived","pckwrk.pckwrk_view.lodlvl",0,0,"","dcs_codmst_web_entities"
"derived","pckwrk.pckwrk_view.pck_uom",0,0,"","dcs_codmst_web_entities"
"derived","pckwrk.pckwrk_view.res_uom",0,0,"","dcs_codmst_web_entities"
"derived","pckwrk.pckwrk_view.rtcust",0,0,"","dcs_codmst_web_entities"
"derived","pckwrk.pckwrk_view.rule_nam",0,0,"","dcs_codmst_web_entities"
"derived","pckwrk.pckwrk_view.stcust",0,0,"","dcs_codmst_web_entities"
"derived","pckwrk.pckwrk_view.wkonum",0,0,"","dcs_codmst_web_entities"
"derived","prtfam.prtfam.prtfamgrp",0,0,"","dcs_codmst_web_entities"
"derived","prthrcy.prthrcy_lvl.hrcy_level1",0,0,"","dcs_codmst_web_entities"
"derived","prthrcy.prthrcy_lvl.hrcy_level2",0,0,"","dcs_codmst_web_entities"
"derived","prthrcy.prthrcy_lvl.hrcy_level3",0,0,"","dcs_codmst_web_entities"
"derived","prthrcy.prthrcy_lvl.hrcy_level4",0,0,"","dcs_codmst_web_entities"
"derived","prthrcy.prthrcy_lvl.hrcy_level5",0,0,"","dcs_codmst_web_entities"
"derived","prthrcy.prthrcy_lvl.hrcy_level6",0,0,"","dcs_codmst_web_entities"
"derived","prthrcy.prthrcy_lvl.hrcy_level7",0,0,"","dcs_codmst_web_entities"
"derived","shipment.shipment.book_num",0,0,"","dcs_codmst_web_entities"
"derived","shipment.shipment.carcod",1,0,"","dcs_codmst_web_entities"
"derived","shipment.shipment.cargrp",0,0,"","dcs_codmst_web_entities"
"derived","shipment.shipment.crncy_code",0,0,"","dcs_codmst_web_entities"
"derived","shipment.shipment.doc_num",0,0,"","dcs_codmst_web_entities"
"derived","shipment.shipment.rt_adr_id",0,0,"","dcs_codmst_web_entities"
"derived","shipment.shipment.ship_id",1,0,"","dcs_codmst_web_entities"
"derived","shipment.shipment.shpsts",0,0,"","dcs_codmst_web_entities"
"derived","shipment.shipment.srvlvl",0,0,"","dcs_codmst_web_entities"
"derived","shipment.shipment.stop_id",0,0,"","dcs_codmst_web_entities"
"derived","shipment.shipment.super_ship_id",0,0,"","dcs_codmst_web_entities"
"derived","shipment.shipment.track_num",0,0,"","dcs_codmst_web_entities"
"derived","shipment_line.shipment_line.client_id",1,0,"","dcs_codmst_web_entities"
"derived","shipment_line.shipment_line.linsts",0,0,"","dcs_codmst_web_entities"
"derived","shipment_line.shipment_line.ordlin",0,0,"","dcs_codmst_web_entities"
"derived","shipment_line.shipment_line.ordnum",0,0,"","dcs_codmst_web_entities"
"derived","shipment_line.shipment_line.ordsln",0,0,"","dcs_codmst_web_entities"
"derived","shipment_line.shipment_line.schbat",0,0,"","dcs_codmst_web_entities"
"derived","shipment_line.shipment_line.wkonum",0,0,"","dcs_codmst_web_entities"
"derived","wko.wkohdr.client_id",0,0,"","dcs_codmst_web_entities"
"derived","wko.wkohdr.invsts",0,0,"","dcs_codmst_web_entities"
"derived","wko.wkohdr.orgcod",0,0,"","dcs_codmst_web_entities"
"derived","wko.wkohdr.rule_nam",0,0,"","dcs_codmst_web_entities"
"derived","wko.wkohdr.wkonum",0,0,"","dcs_codmst_web_entities"
"derived","wko.wkohdr.wkosts",0,0,"","dcs_codmst_web_entities"
"detailparam","Detail",0,1,"","sal_data"
"detailparam","Summary",1,1,"","sal_data"
"dev_typ","ce",2,1,"","sal_data"
"dev_typ","pda",1,1,"","sal_data"
"devcls","B",0,1,"","dcs_devcls"
"devcls","F",0,1,"","dcs_devcls"
"devcls","H",0,1,"","dcs_devcls"
"devcls","P",0,1,"","dcs_devcls"
"devcls","R",0,1,"","dcs_devcls"
"devcls","S",0,1,"","dcs_devcls"
"devcls","V",0,1,"","dcs_devcls"
"devcls","W",0,1,"","dcs_devcls"
"devsrc","DSTLOC",0,1,"","sal_data"
"devsrc","RFWRKS",3,1,"","sal_data"
"devsrc","RPTDEF",2,1,"","sal_data"
"devsrc","SRCLOC",1,1,"","sal_data"
"dft_typ","R",1,1,"","dcs_dft_typ"
"dft_typ","W",0,1,"","dcs_dft_typ"
"direction","I",0,0,"","dcs_data"
"direction","O",0,0,"","dcs_data"
"direction","W",0,0,"","dcs_data"
"direction","X",0,0,"","dcs_data"
"dis_edit_flg","0",0,1,"","sal_data"
"dis_edit_flg","1",1,1,"","sal_data"
"disc_typ","A",3,1,"","dcs_data"
"disc_typ","D",1,1,"","dcs_data"
"disc_typ","M",2,1,"","dcs_data"
"disc_typ","N",0,1,"","dcs_data"
"distro_src","RCV",1,0,"","dcs_distro_src"
"distro_src","STO",0,0,"","dcs_distro_src"
"distro_sts","ACT",1,0,"","dcs_distro_sts"
"distro_sts","CLS",0,0,"","dcs_distro_sts"
"distro_sts","IACT",0,0,"","dcs_distro_sts"
"distro_timing","IDFY",0,0,"","dcs_distro_timing"
"distro_timing","MRC",0,0,"","dcs_distro_timing"
"distro_timing","RCV",0,0,"","dcs_distro_timing"
"distro_typ","dt_fix_qty",0,0,"","dcs_data"
"distro_typ","dt_ord_pct",1,0,"","dcs_data"
"distro_typ","dt_prcpri",2,0,"","dcs_data"
"distro_typ","dt_shpdte",3,0,"","dcs_data"
"distro_typ","dt_sto_pct",4,0,"","dcs_data"
"distyp_col","ordtyp",1,0,"","dcs_data"
"dlv_method","E",0,0,"","ems_data"
"dlv_method","I",0,0,"","ems_data"
"dlvseq_load_order","ASC",1,0,"","dcs_data"
"dlvseq_load_order","D",0,0,"","dcs_data"
"dlvseq_load_order","DESC",2,0,"","dcs_data"
"dlytrn_log_mode","ASYNC",2,1,"","wm_dlytrn_log_mode"
"dlytrn_log_mode","OFF",0,1,"","wm_dlytrn_log_mode"
"dlytrn_log_mode","ON",1,1,"","wm_dlytrn_log_mode"
"doc_rule_fld_colnam","carcod",6,1,"","sal_data"
"doc_rule_fld_colnam","cartyp",8,1,"","sal_data"
"doc_rule_fld_colnam","client_id",1,1,"","sal_data"
"doc_rule_fld_colnam","cstnum",2,1,"","sal_data"
"doc_rule_fld_colnam","csttyp",3,1,"","sal_data"
"doc_rule_fld_colnam","prt_client_id",5,1,"","sal_data"
"doc_rule_fld_colnam","prtfam",9,1,"","dcs_doc_rule_fld"
"doc_rule_fld_colnam","prtnum",4,1,"","sal_data"
"doc_rule_fld_colnam","srvlvl",7,1,"","sal_data"
"doc_rule_fld_colnam","wh_id",0,1,"","sal_data"
"doc_typ_cod","L",0,1,"","sal_doc_typ_cod"
"doc_typ_cod","R",0,1,"","sal_doc_typ_cod"
"draw_style","0",1,1,"","mcs_data"
"draw_style","1",2,1,"","mcs_data"
"draw_style","2",3,1,"","mcs_data"
"draw_style","3",4,1,"","mcs_data"
"draw_style","4",5,1,"","mcs_data"
"dscrp_reacod","DP",0,0,"","dcs_dscrp_reacod"
"dscrp_reacod","IP",2,0,"","dcs_dscrp_reacod"
"dscrp_reacod","IR",1,0,"","dcs_dscrp_reacod"
"dscrp_reacod","MI",3,0,"","dcs_dscrp_reacod"
"dsp_type","BLOCK",1,1,"","dcs_data"
"dsp_type","BORDER",2,1,"","dcs_data"
"dsp_type","MEDIA",3,1,"","dcs_data"
"dstnam","FASCOR",0,1,"","dcs_dstnam"
"dstnam","FEDEX",0,1,"","dcs_dstnam"
"dstnam","GS1",0,1,"","dcs_dstnam"
"dstnam","TANDATA",0,1,"","dcs_dstnam"
"dt_typ","ARV_ACT",2,0,"","dcs_data"
"dt_typ","ARV_APT",1,0,"","dcs_data"
"dt_typ","ARV_EST",0,0,"","dcs_data"
"dt_typ","DEP_ACT",5,0,"","dcs_data"
"dt_typ","DEP_APT",4,0,"","dcs_data"
"dt_typ","DEP_EST",3,0,"","dcs_data"
"dt_typ","TRL_CLS",6,0,"","dcs_data"
"dt_typ","TRL_DSP",8,0,"","dcs_data"
"dt_typ","TRL_PEN",7,0,"","dcs_data"
"dte_code","B",2,1,"","sal_data"
"dte_code","E",1,1,"","sal_data"
"dte_code","M",0,1,"","sal_data"
"dte_win_typ","E",1,1,"","sal_data"
"dte_win_typ","F",2,1,"","sal_data"
"dte_win_typ","M",0,1,"","sal_data"
"dtl_typ","M",1,1,"","sal_data"
"dtl_typ","W",0,1,"","sal_data"
"dty_ctry_typ","EU",0,0,"","sal_data"
"dty_ctry_typ","UK",1,0,"","sal_data"
"duty_payment_type","3RD PARTY",3,1,"","sal_aodind"
"duty_payment_type","RECIPIENT",2,1,"","sal_aodind"
"duty_payment_type","SENDER",3,1,"","sal_aodind"
"dyn_slot_plan_prof","DEFAULT",0,0,"","dcs_dyn_slot_plan_prof"
"ems_chk_dups","0",1,0,"","ems_data"
"ems_chk_dups","1",2,0,"","ems_data"
"ems_evt_typ","I",0,0,"","ems_evt_typ"
"ems_evt_typ","M",0,0,"","ems_evt_typ"
