src_mov_zone_id,dst_mov_zone_id,lodlvl,hopseq,hop_mov_zone_id,move_method,cri_id,ins_dt,last_upd_dt,ins_user_id,last_upd_user_id,is_purged
10018,10052,"L",2,10060,"","PRIORD","20210922090419","20210922090419","940409","940409",0
10018,10052,"L",3,10059,"","PRIORD","20210922090419","20210922090419","940409","940409",0
10018,10052,"L",4,10063,"","NONPRIORD","20221122132743","20221122132743","939370","939370",0
10018,10052,"S",1,10043,"","NONPRIORD","20210622150000","20210622150000","939161","939161",0
10018,10052,"S",2,10060,"","PRIORD","20210922090359","20210922090359","940409","940409",0
10018,10052,"S",3,10059,"","PRIORD","20210922090359","20210922090359","940409","940409",0
10018,10052,"S",4,10063,"","NONPRIORD","20221122132743","20221122132743","939370","939370",0
10018,10055,"L",1,10043,"","NONPRIORD","20210622150000","20210622150000","939161","939161",0
10018,10055,"L",2,10060,"","PRIORD","20210922084548","20210922084548","940409","940409",0
10018,10055,"L",3,10059,"","PRIORD","20210922084548","20210922084548","940409","940409",0
10018,10055,"L",4,10063,"","NONPRIORD","20221122132743","20221122132743","939370","939370",0
10018,10055,"S",1,10043,"","NONPRIORD","20210622150000","20210622150000","939161","939161",0
10018,10055,"S",2,10060,"","PRIORD","20210922084610","20210922084610","940409","940409",0
10018,10055,"S",3,10059,"","PRIORD","20210922084610","20210922084610","940409","940409",0
10018,10055,"S",4,10063,"","NONPRIORD","20221122132743","20221122132743","939370","939370",0
10038,10047,"L",1,10069,"","NONPRIORD","20220421133148","20220421133148","939370","939370",0
10038,10047,"L",2,10070,"","PRIORD","20210622150000","20210622150000","939161","939161",0
10038,10047,"L",3,10063,"","NONPRIORD","20210922084909","20210922084909","940409","940409",0
10038,10047,"L",4,10059,"","PRIORD","20210922084909","20210922084909","940409","940409",0
10038,10047,"S",1,10069,"","NONPRIORD","20220421133148","20220421133148","939370","939370",0
10038,10047,"S",2,10070,"","PRIORD","20210622150000","20210622150000","939161","939161",0
10038,10047,"S",3,10063,"","NONPRIORD","20210922084935","20210922084935","940409","940409",0
10038,10047,"S",4,10059,"","PRIORD","20210922084935","20210922084935","940409","940409",0
10038,10048,"L",1,10069,"","NONPRIORD","20220421133148","20220421133148","939370","939370",0
10038,10048,"L",2,10070,"","PRIORD","20210622150000","20210622150000","939161","939161",0
10038,10048,"L",3,10063,"","NONPRIORD","20210922085412","20210922085412","940409","940409",0
10038,10048,"L",4,10059,"","PRIORD","20210922085412","20210922085412","940409","940409",0
10038,10048,"S",1,10069,"","NONPRIORD","20220421133148","20220421133148","939370","939370",0
10038,10048,"S",2,10070,"","PRIORD","20210622150000","20210622150000","939161","939161",0
10038,10048,"S",3,10063,"","NONPRIORD","20210922085439","20210922085439","940409","940409",0
10038,10048,"S",4,10059,"","PRIORD","20210922085439","20210922085439","940409","940409",0
10038,10049,"L",1,10069,"","NONPRIORD","20220421133148","20220421133148","939370","939370",0
10038,10049,"L",2,10070,"","PRIORD","20210622150000","20210622150000","939161","939161",0
10038,10049,"L",3,10063,"","NONPRIORD","20210922085926","20210922085926","940409","940409",0
10038,10049,"L",4,10059,"","PRIORD","20210922085926","20210922085926","940409","940409",0
10038,10049,"S",1,10069,"","NONPRIORD","20220421133148","20220421133148","939370","939370",0
10038,10049,"S",2,10070,"","PRIORD","20210622150000","20210622150000","939161","939161",0
10038,10049,"S",3,10063,"","NONPRIORD","20210922090007","20210922090007","940409","940409",0
10038,10049,"S",4,10059,"","PRIORD","20210922090008","20210922090008","940409","940409",0
10038,10050,"L",1,10069,"","NONPRIORD","20220421133148","20220421133148","939370","939370",0
10038,10050,"L",2,10070,"","PRIORD","20210622150000","20210622150000","939161","939161",0
10038,10050,"L",3,10063,"","NONPRIORD","20210922091428","20210922091428","940409","940409",0
10038,10050,"L",4,10059,"","PRIORD","20210922091429","20210922091429","940409","940409",0
10038,10050,"S",1,10069,"","NONPRIORD","20220421133148","20220421133148","939370","939370",0
10038,10050,"S",2,10070,"","PRIORD","20210622150000","20210622150000","939161","939161",0
10038,10050,"S",3,10063,"","NONPRIORD","20210922091410","20210922091410","940409","940409",0
10038,10050,"S",4,10059,"","PRIORD","20210922091410","20210922091410","940409","940409",0
10038,10051,"L",1,10069,"","NONPRIORD","20220421133148","20220421133148","939370","939370",0
10038,10051,"L",2,10070,"","PRIORD","20210622150000","20210622150000","939161","939161",0
10038,10051,"L",3,10063,"","NONPRIORD","20210922090854","20210922090854","940409","940409",0
10038,10051,"L",4,10059,"","PRIORD","20210922090854","20210922090854","940409","940409",0
10038,10051,"S",1,10069,"","NONPRIORD","20220421133148","20220421133148","939370","939370",0
10038,10051,"S",2,10070,"","PRIORD","20210622150000","20210622150000","939161","939161",0
10038,10051,"S",3,10063,"","NONPRIORD","20210922090833","20210922090833","940409","940409",0
10038,10051,"S",4,10059,"","PRIORD","20210922090833","20210922090833","940409","940409",0
10038,10052,"L",1,10069,"","NONPRIORD","20220421133148","20220421133148","939370","939370",0
10038,10052,"L",2,10070,"","PRIORD","20210622150000","20210622150000","939161","939161",0
10038,10052,"L",3,10063,"","NONPRIORD","20210922090535","20210922090535","940409","940409",0
10038,10052,"L",4,10059,"","PRIORD","20210922090535","20210922090535","940409","940409",0
10038,10052,"S",1,10069,"","NONPRIORD","20220421133148","20220421133148","939370","939370",0
10038,10052,"S",2,10070,"","PRIORD","20210622150000","20210622150000","939161","939161",0
10038,10052,"S",3,10063,"","NONPRIORD","20210922090516","20210922090516","940409","940409",0
10038,10052,"S",4,10059,"","PRIORD","20210922090516","20210922090516","940409","940409",0
10038,10055,"L",1,10069,"","NONPRIORD","20220421133148","20220421133148","939370","939370",0
10038,10055,"L",2,10070,"","PRIORD","20210622150000","20210622150000","939161","939161",0
10038,10055,"L",3,10063,"","NONPRIORD","20210922091746","20210922091746","940409","940409",0
10038,10055,"L",4,10059,"","PRIORD","20210922091746","20210922091746","940409","940409",0
10038,10055,"S",1,10069,"","NONPRIORD","20220421133148","20220421133148","939370","939370",0
10038,10055,"S",2,10070,"","PRIORD","20210622150000","20210622150000","939161","939161",0
10038,10055,"S",3,10063,"","NONPRIORD","20210922091713","20210922091713","940409","940409",0
10038,10055,"S",4,10059,"","PRIORD","20210922091714","20210922091714","940409","940409",0
10039,10047,"L",1,10043,"","NONPRIORD","20210622150000","20210622150000","939161","939161",0
10039,10047,"L",2,10060,"","PRIORD","20210922085009","20210922085009","940409","940409",0
10039,10047,"L",3,10059,"","PRIORD","20210922085009","20210922085009","940409","940409",0
10039,10047,"L",4,10063,"","NONPRIORD","20221122132426","20221122132426","939370","939370",0
10039,10047,"S",1,10043,"","NONPRIORD","20210622150000","20210622150000","939161","939161",0
10039,10047,"S",2,10060,"","PRIORD","20210922085038","20210922085038","940409","940409",0
10039,10047,"S",3,10059,"","PRIORD","20210922085038","20210922085038","940409","940409",0
10039,10047,"S",4,10063,"","NONPRIORD","20221122132426","20221122132426","939370","939370",0
10039,10048,"L",1,10043,"","NONPRIORD","20210622150000","20210622150000","939161","939161",0
10039,10048,"L",2,10060,"","PRIORD","20210922085505","20210922085505","940409","940409",0
10039,10048,"L",3,10059,"","PRIORD","20210922085505","20210922085505","940409","940409",0
10039,10048,"L",4,10063,"","NONPRIORD","20221122132426","20221122132426","939370","939370",0
10039,10048,"S",1,10043,"","NONPRIORD","20210622150000","20210622150000","939161","939161",0
10039,10048,"S",2,10060,"","PRIORD","20210922085527","20210922085527","940409","940409",0
10039,10048,"S",3,10059,"","PRIORD","20210922085527","20210922085527","940409","940409",0
10039,10048,"S",4,10063,"","NONPRIORD","20221122132426","20221122132426","939370","939370",0
10039,10049,"L",1,10043,"","NONPRIORD","20210622150000","20210622150000","939161","939161",0
10039,10049,"L",2,10060,"","PRIORD","20210922090033","20210922090033","940409","940409",0
10039,10049,"L",3,10059,"","PRIORD","20210922090033","20210922090033","940409","940409",0
10039,10049,"L",4,10063,"","NONPRIORD","20221122132426","20221122132426","939370","939370",0
10039,10049,"S",1,10043,"","NONPRIORD","20210622150000","20210622150000","939161","939161",0
10039,10049,"S",2,10060,"","PRIORD","20210922090057","20210922090057","940409","940409",0
10039,10049,"S",3,10059,"","PRIORD","20210922090057","20210922090057","940409","940409",0
10039,10049,"S",4,10063,"","NONPRIORD","20221122132426","20221122132426","939370","939370",0
10039,10050,"L",1,10043,"","NONPRIORD","20210622150000","20210622150000","939161","939161",0
10039,10050,"L",2,10060,"","PRIORD","20210922091222","20210922091222","940409","940409",0
10039,10050,"L",3,10059,"","PRIORD","20210922091223","20210922091223","940409","940409",0
10039,10050,"L",4,10063,"","NONPRIORD","20221122132426","20221122132426","939370","939370",0
10039,10050,"S",1,10043,"","NONPRIORD","20210622150000","20210622150000","939161","939161",0
10039,10050,"S",2,10060,"","PRIORD","20210922091205","20210922091205","940409","940409",0
10039,10050,"S",3,10059,"","PRIORD","20210922091205","20210922091205","940409","940409",0
10039,10050,"S",4,10063,"","NONPRIORD","20221122132426","20221122132426","939370","939370",0
10039,10051,"L",1,10043,"","NONPRIORD","20210622150000","20210622150000","939161","939161",0
10039,10051,"L",2,10060,"","PRIORD","20210922090814","20210922090814","940409","940409",0
10039,10051,"L",3,10059,"","PRIORD","20210922090814","20210922090814","940409","940409",0
10039,10051,"L",4,10063,"","NONPRIORD","20221122132426","20221122132426","939370","939370",0
10039,10051,"S",1,10043,"","NONPRIORD","20210622150000","20210622150000","939161","939161",0
10039,10051,"S",2,10060,"","PRIORD","20210922090755","20210922090755","940409","940409",0
10039,10051,"S",3,10059,"","PRIORD","20210922090755","20210922090755","940409","940409",0
10039,10051,"S",4,10063,"","NONPRIORD","20221122132426","20221122132426","939370","939370",0
10039,10052,"L",1,10043,"","NONPRIORD","20210622150000","20210622150000","939161","939161",0
10039,10052,"L",2,10060,"","PRIORD","20210922090456","20210922090456","940409","940409",0
10039,10052,"L",3,10059,"","PRIORD","20210922090456","20210922090456","940409","940409",0
10039,10052,"L",4,10063,"","NONPRIORD","20221122132426","20221122132426","939370","939370",0
10039,10052,"S",1,10043,"","NONPRIORD","20210622150000","20210622150000","939161","939161",0
10039,10052,"S",2,10060,"","PRIORD","20210922090435","20210922090435","940409","940409",0
10039,10052,"S",3,10059,"","PRIORD","20210922090435","20210922090435","940409","940409",0
10039,10052,"S",4,10063,"","NONPRIORD","20221122132426","20221122132426","939370","939370",0
10039,10055,"L",1,10043,"","NONPRIORD","20210622150000","20210622150000","939161","939161",0
10039,10055,"L",2,10060,"","PRIORD","20210922084453","20210922084453","940409","940409",0
10039,10055,"L",3,10059,"","PRIORD","20210922084453","20210922084453","940409","940409",0
10039,10055,"L",4,10063,"","NONPRIORD","20221122132426","20221122132426","939370","939370",0
10039,10055,"S",1,10043,"","NONPRIORD","20210622150000","20210622150000","939161","939161",0
10039,10055,"S",2,10060,"","PRIORD","20210922084513","20210922084513","940409","940409",0
10039,10055,"S",3,10059,"","PRIORD","20210922084513","20210922084513","940409","940409",0
10039,10055,"S",4,10063,"","NONPRIORD","20221122132426","20221122132426","939370","939370",0
10057,10047,"L",1,10061,"","","20211005183302","20211005183302","940409","940409",0
10057,10047,"L",2,10063,"","NONPRIORD","20211005183302","20211005183302","940409","940409",0
10057,10047,"L",3,10059,"","PRIORD","20211007125306","20211007125306","940409","940409",0
10057,10047,"S",1,10061,"","","20211005183326","20211005183326","940409","940409",0
10057,10047,"S",2,10063,"","NONPRIORD","20211005183326","20211005183326","940409","940409",0
10057,10047,"S",3,10059,"","PRIORD","20211007125320","20211007125320","940409","940409",0
10057,10048,"L",1,10061,"","","20211005183346","20211005183346","940409","940409",0
10057,10048,"L",2,10063,"","NONPRIORD","20211005183346","20211005183346","940409","940409",0
10057,10048,"L",3,10059,"","PRIORD","20211007125334","20211007125334","940409","940409",0
10057,10048,"S",1,10061,"","","20211005183402","20211005183402","940409","940409",0
10057,10048,"S",2,10063,"","NONPRIORD","20211005183402","20211005183402","940409","940409",0
10057,10048,"S",3,10059,"","PRIORD","20211007125349","20211007125349","940409","940409",0
10057,10049,"L",1,10061,"","","20211005190034","20211005190034","940409","940409",0
10057,10049,"L",2,10063,"","NONPRIORD","20211005190034","20211005190034","940409","940409",0
10057,10049,"L",3,10059,"","PRIORD","20211007125412","20211007125412","940409","940409",0
10057,10049,"S",1,10061,"","","20211005190102","20211005190102","940409","940409",0
10057,10049,"S",2,10063,"","NONPRIORD","20211005190102","20211005190102","940409","940409",0
10057,10049,"S",3,10059,"","PRIORD","20211007125423","20211007125423","940409","940409",0
10057,10050,"L",1,10061,"","","20211005190128","20211005190128","940409","940409",0
10057,10050,"L",2,10063,"","NONPRIORD","20211005190128","20211005190128","940409","940409",0
10057,10050,"L",3,10059,"","PRIORD","20211007125436","20211007125436","940409","940409",0
10057,10050,"S",1,10061,"","","20211005190147","20211005190147","940409","940409",0
10057,10050,"S",2,10063,"","NONPRIORD","20211005190148","20211005190148","940409","940409",0
10057,10050,"S",3,10059,"","PRIORD","20211007125448","20211007125448","940409","940409",0
10057,10051,"L",1,10061,"","","20211005190206","20211005190206","940409","940409",0
10057,10051,"L",2,10063,"","NONPRIORD","20211005190206","20211005190206","940409","940409",0
10057,10051,"L",3,10059,"","PRIORD","20211007125501","20211007125501","940409","940409",0
10057,10051,"S",1,10061,"","","20211005190222","20211005190222","940409","940409",0
10057,10051,"S",2,10063,"","NONPRIORD","20211005190222","20211005190222","940409","940409",0
10057,10051,"S",3,10059,"","PRIORD","20211007125511","20211007125511","940409","940409",0
10057,10052,"L",1,10061,"","","20211005190243","20211005190243","940409","940409",0
10057,10052,"L",2,10063,"","NONPRIORD","20211005190243","20211005190243","940409","940409",0
10057,10052,"L",3,10059,"","PRIORD","20211007125525","20211007125525","940409","940409",0
10057,10052,"S",1,10061,"","","20211005190309","20211005190309","940409","940409",0
10057,10052,"S",2,10063,"","NONPRIORD","20211005190309","20211005190309","940409","940409",0
10057,10052,"S",3,10059,"","PRIORD","20211007125536","20211007125536","940409","940409",0
10057,10055,"L",1,10061,"","","20211004130957","20211004130957","940409","940409",0
10057,10055,"L",2,10063,"","NONPRIORD","20211005190504","20211005190504","940409","940409",0
10057,10055,"L",3,10059,"","PRIORD","20211007125239","20211007125239","940409","940409",0
10057,10055,"S",1,10061,"","","20211004131025","20211004131025","940409","940409",0
10057,10055,"S",2,10063,"","NONPRIORD","20211004131025","20211004131025","940409","940409",0
10057,10055,"S",3,10059,"","PRIORD","20211007125250","20211007125250","940409","940409",0
10057,10062,"L",1,10061,"","","20211004130257","20211004130257","940409","940409",0
10057,10062,"S",1,10061,"","","20211004130628","20211004130628","940409","940409",0
10064,10047,"L",1,10071,"","","20220421151318","20220421151318","939370","939370",0
10064,10047,"L",2,10063,"","NONPRIORD","20220421141409","20220421141409","939370","939370",0
10064,10047,"L",3,10059,"","PRIORD","20220421141409","20220421141409","939370","939370",0
10064,10047,"S",1,10071,"","","20220421151318","20220421151318","939370","939370",0
10064,10047,"S",2,10063,"","NONPRIORD","20220421141409","20220421141409","939370","939370",0
10064,10047,"S",3,10059,"","PRIORD","20220421141409","20220421141409","939370","939370",0
10064,10048,"L",1,10071,"","","20220421151318","20220421151318","939370","939370",0
10064,10048,"L",2,10063,"","NONPRIORD","20220421141409","20220421141409","939370","939370",0
10064,10048,"L",3,10059,"","PRIORD","20220421141409","20220421141409","939370","939370",0
10064,10048,"S",1,10071,"","","20220421151318","20220421151318","939370","939370",0
10064,10048,"S",2,10063,"","NONPRIORD","20220421141409","20220421141409","939370","939370",0
10064,10048,"S",3,10059,"","PRIORD","20220421141409","20220421141409","939370","939370",0
10064,10049,"L",1,10071,"","","20220421151318","20220421151318","939370","939370",0
10064,10049,"L",2,10063,"","NONPRIORD","20220421141409","20220421141409","939370","939370",0
10064,10049,"L",3,10059,"","PRIORD","20220421141409","20220421141409","939370","939370",0
10064,10049,"S",1,10071,"","","20220421151318","20220421151318","939370","939370",0
10064,10049,"S",2,10063,"","NONPRIORD","20220421141409","20220421141409","939370","939370",0
10064,10049,"S",3,10059,"","PRIORD","20220421141409","20220421141409","939370","939370",0
10064,10050,"L",1,10071,"","","20220421151318","20220421151318","939370","939370",0
10064,10050,"L",2,10063,"","NONPRIORD","20220421141409","20220421141409","939370","939370",0
10064,10050,"L",3,10059,"","PRIORD","20220421141409","20220421141409","939370","939370",0
10064,10050,"S",1,10071,"","","20220421151318","20220421151318","939370","939370",0
10064,10050,"S",2,10063,"","NONPRIORD","20220421141409","20220421141409","939370","939370",0
10064,10050,"S",3,10059,"","PRIORD","20220421141409","20220421141409","939370","939370",0
10064,10051,"L",1,10071,"","","20220421151318","20220421151318","939370","939370",0
10064,10051,"L",2,10063,"","NONPRIORD","20220421141409","20220421141409","939370","939370",0
10064,10051,"L",3,10059,"","PRIORD","20220421141409","20220421141409","939370","939370",0
10064,10051,"S",1,10071,"","","20220421151318","20220421151318","939370","939370",0
10064,10051,"S",2,10063,"","NONPRIORD","20220421141409","20220421141409","939370","939370",0
10064,10051,"S",3,10059,"","PRIORD","20220421141409","20220421141409","939370","939370",0
10064,10052,"L",1,10071,"","","20220421151318","20220421151318","939370","939370",0
10064,10052,"L",2,10063,"","NONPRIORD","20220421141409","20220421141409","939370","939370",0
10064,10052,"L",3,10059,"","PRIORD","20220421141409","20220421141409","939370","939370",0
10064,10052,"S",1,10071,"","","20220421151318","20220421151318","939370","939370",0
10064,10052,"S",2,10063,"","NONPRIORD","20220421141409","20220421141409","939370","939370",0
10064,10052,"S",3,10059,"","PRIORD","20220421141409","20220421141409","939370","939370",0
10064,10055,"L",1,10071,"","","20220421151318","20220421151318","939370","939370",0
10064,10055,"L",2,10063,"","NONPRIORD","20220421141409","20220421141409","939370","939370",0
10064,10055,"L",3,10059,"","PRIORD","20220421141409","20220421141409","939370","939370",0
10064,10055,"S",1,10071,"","","20220421151318","20220421151318","939370","939370",0
10064,10055,"S",2,10063,"","NONPRIORD","20220421141409","20220421141409","939370","939370",0
10064,10055,"S",3,10059,"","PRIORD","20220421141409","20220421141409","939370","939370",0
10064,10062,"L",1,10071,"","","20230105000000","20230105000000","938673","938673",0
10064,10062,"S",1,10071,"","","20230105000000","20230105000000","938673","938673",0
10066,10047,"L",1,10071,"","","20220518172859","20220518172859","939370","939370",0
10066,10047,"L",2,10063,"","NONPRIORD","20220518172859","20220518172859","939370","939370",0
10066,10047,"L",3,10059,"","PRIORD","20220518172859","20220518172859","939370","939370",0
10066,10047,"S",1,10071,"","","20220518172859","20220518172859","939370","939370",0
10066,10047,"S",2,10063,"","NONPRIORD","20220518172859","20220518172859","939370","939370",0
10066,10047,"S",3,10059,"","PRIORD","20220518172859","20220518172859","939370","939370",0
10066,10048,"L",1,10071,"","","20220518172859","20220518172859","939370","939370",0
10066,10048,"L",2,10063,"","NONPRIORD","20220518172859","20220518172859","939370","939370",0
10066,10048,"L",3,10059,"","PRIORD","20220518172859","20220518172859","939370","939370",0
10066,10048,"S",1,10071,"","","20220518172859","20220518172859","939370","939370",0
10066,10048,"S",2,10063,"","NONPRIORD","20220518172859","20220518172859","939370","939370",0
10066,10048,"S",3,10059,"","PRIORD","20220518172859","20220518172859","939370","939370",0
10066,10049,"L",1,10071,"","","20220518172859","20220518172859","939370","939370",0
10066,10049,"L",2,10063,"","NONPRIORD","20220518172859","20220518172859","939370","939370",0
10066,10049,"L",3,10059,"","PRIORD","20220518172859","20220518172859","939370","939370",0
10066,10049,"S",1,10071,"","","20220518172859","20220518172859","939370","939370",0
10066,10049,"S",2,10063,"","NONPRIORD","20220518172859","20220518172859","939370","939370",0
10066,10049,"S",3,10059,"","PRIORD","20220518172859","20220518172859","939370","939370",0
10066,10050,"L",1,10071,"","","20220518172859","20220518172859","939370","939370",0
10066,10050,"L",2,10063,"","NONPRIORD","20220518172859","20220518172859","939370","939370",0
10066,10050,"L",3,10059,"","PRIORD","20220518172859","20220518172859","939370","939370",0
10066,10050,"S",1,10071,"","","20220518172859","20220518172859","939370","939370",0
10066,10050,"S",2,10063,"","NONPRIORD","20220518172859","20220518172859","939370","939370",0
10066,10050,"S",3,10059,"","PRIORD","20220518172859","20220518172859","939370","939370",0
10066,10051,"L",1,10071,"","","20220518172859","20220518172859","939370","939370",0
10066,10051,"L",2,10063,"","NONPRIORD","20220518172859","20220518172859","939370","939370",0
10066,10051,"L",3,10059,"","PRIORD","20220518172859","20220518172859","939370","939370",0
10066,10051,"S",1,10071,"","","20220518172859","20220518172859","939370","939370",0
10066,10051,"S",2,10063,"","NONPRIORD","20220518172859","20220518172859","939370","939370",0
10066,10051,"S",3,10059,"","PRIORD","20220518172859","20220518172859","939370","939370",0
10066,10052,"L",1,10071,"","","20220518172859","20220518172859","939370","939370",0
10066,10052,"L",2,10063,"","NONPRIORD","20220518172859","20220518172859","939370","939370",0
10066,10052,"L",3,10059,"","PRIORD","20220518172859","20220518172859","939370","939370",0
10066,10052,"S",1,10071,"","","20220518172859","20220518172859","939370","939370",0
10066,10052,"S",2,10063,"","NONPRIORD","20220518172859","20220518172859","939370","939370",0
10066,10052,"S",3,10059,"","PRIORD","20220518172859","20220518172859","939370","939370",0
10066,10055,"L",1,10071,"","","20220518172859","20220518172859","939370","939370",0
10066,10055,"L",2,10063,"","NONPRIORD","20220518172859","20220518172859","939370","939370",0
10066,10055,"L",3,10059,"","PRIORD","20220518172859","20220518172859","939370","939370",0
10066,10055,"S",1,10071,"","","20220518172859","20220518172859","939370","939370",0
10066,10055,"S",2,10063,"","NONPRIORD","20220518172859","20220518172859","939370","939370",0
10066,10055,"S",3,10059,"","PRIORD","20220518172859","20220518172859","939370","939370",0
10066,10062,"L",1,10071,"","","20230105000000","20230105000000","938673","938673",0
10066,10062,"S",1,10071,"","","20230105000000","20230105000000","938673","938673",0
10068,10047,"L",1,10069,"","NONPRIORD","20220518173514","20220518173514","939370","939370",0
10068,10047,"L",2,10070,"","PRIORD","20220518173514","20220518173514","939370","939370",0
10068,10047,"L",3,10063,"","NONPRIORD","20220518173514","20220518173514","939370","939370",0
10068,10047,"L",4,10059,"","PRIORD","20220518173514","20220518173514","939370","939370",0
10068,10047,"S",1,10069,"","NONPRIORD","20220518173514","20220518173514","939370","939370",0
10068,10047,"S",2,10070,"","PRIORD","20220518173514","20220518173514","939370","939370",0
10068,10047,"S",3,10063,"","NONPRIORD","20220518173514","20220518173514","939370","939370",0
10068,10047,"S",4,10059,"","PRIORD","20220518173514","20220518173514","939370","939370",0
10068,10048,"L",1,10069,"","NONPRIORD","20220518173514","20220518173514","939370","939370",0
10068,10048,"L",2,10070,"","PRIORD","20220518173514","20220518173514","939370","939370",0
10068,10048,"L",3,10063,"","NONPRIORD","20220518173514","20220518173514","939370","939370",0
10068,10048,"L",4,10059,"","PRIORD","20220518173514","20220518173514","939370","939370",0
10068,10048,"S",1,10069,"","NONPRIORD","20220518173514","20220518173514","939370","939370",0
10068,10048,"S",2,10070,"","PRIORD","20220518173514","20220518173514","939370","939370",0
10068,10048,"S",3,10063,"","NONPRIORD","20220518173514","20220518173514","939370","939370",0
10068,10048,"S",4,10059,"","PRIORD","20220518173514","20220518173514","939370","939370",0
10068,10049,"L",1,10069,"","NONPRIORD","20220518173514","20220518173514","939370","939370",0
10068,10049,"L",2,10070,"","PRIORD","20220518173514","20220518173514","939370","939370",0
10068,10049,"L",3,10063,"","NONPRIORD","20220518173514","20220518173514","939370","939370",0
10068,10049,"L",4,10059,"","PRIORD","20220518173514","20220518173514","939370","939370",0
10068,10049,"S",1,10069,"","NONPRIORD","20220518173514","20220518173514","939370","939370",0
10068,10049,"S",2,10070,"","PRIORD","20220518173514","20220518173514","939370","939370",0
10068,10049,"S",3,10063,"","NONPRIORD","20220518173514","20220518173514","939370","939370",0
10068,10049,"S",4,10059,"","PRIORD","20220518173514","20220518173514","939370","939370",0
10068,10050,"L",1,10069,"","NONPRIORD","20220518173514","20220518173514","939370","939370",0
10068,10050,"L",2,10070,"","PRIORD","20220518173514","20220518173514","939370","939370",0
10068,10050,"L",3,10063,"","NONPRIORD","20220518173514","20220518173514","939370","939370",0
10068,10050,"L",4,10059,"","PRIORD","20220518173514","20220518173514","939370","939370",0
