src_mov_zone_id,dst_mov_zone_id,lodlvl,hopseq,hop_mov_zone_id,move_method,cri_id,ins_dt,last_upd_dt,ins_user_id,last_upd_user_id,is_purged
10032,10058,"L",2,10068,"","PRIORD","20230612173433","20230612173433","939370","939370",0
10032,10058,"S",1,10067,"","NONPRIORD","20230612173433","20230612173433","939370","939370",0
10032,10058,"S",2,10068,"","PRIORD","20230612173433","20230612173433","939370","939370",0
10032,10059,"L",1,10067,"","NONPRIORD","20230612173433","20230612173433","939370","939370",0
10032,10059,"L",2,10068,"","PRIORD","20230612173433","20230612173433","939370","939370",0
10032,10059,"S",1,10067,"","NONPRIORD","20230612173433","20230612173433","939370","939370",0
10032,10059,"S",2,10068,"","PRIORD","20230612173433","20230612173433","939370","939370",0
10032,10060,"L",1,10067,"","NONPRIORD","20230612173433","20230612173433","939370","939370",0
10032,10060,"L",2,10068,"","PRIORD","20230612173433","20230612173433","939370","939370",0
10032,10060,"S",1,10067,"","NONPRIORD","20230612173433","20230612173433","939370","939370",0
10032,10060,"S",2,10068,"","PRIORD","20230612173433","20230612173433","939370","939370",0
10033,10048,"L",1,10067,"","NONPRIORD","20230612174319","20230612174319","939370","939370",0
10033,10048,"L",2,10068,"","PRIORD","20230612174319","20230612174319","939370","939370",0
10033,10048,"L",3,10066,"","NONPRIORD","20230612174319","20230612174319","939370","939370",0
10033,10048,"L",4,10069,"","PRIORD","20230612174319","20230612174319","939370","939370",0
10033,10048,"S",1,10067,"","NONPRIORD","20230612174319","20230612174319","939370","939370",0
10033,10048,"S",2,10068,"","PRIORD","20230612174319","20230612174319","939370","939370",0
10033,10048,"S",3,10066,"","NONPRIORD","20230612174319","20230612174319","939370","939370",0
10033,10048,"S",4,10069,"","PRIORD","20230612174319","20230612174319","939370","939370",0
10033,10049,"L",1,10067,"","NONPRIORD","20230612174319","20230612174319","939370","939370",0
10033,10049,"L",2,10068,"","PRIORD","20230612174319","20230612174319","939370","939370",0
10033,10049,"L",3,10066,"","NONPRIORD","20230612174319","20230612174319","939370","939370",0
10033,10049,"L",4,10069,"","PRIORD","20230612174319","20230612174319","939370","939370",0
10033,10049,"S",1,10067,"","NONPRIORD","20230612174319","20230612174319","939370","939370",0
10033,10049,"S",2,10068,"","PRIORD","20230612174319","20230612174319","939370","939370",0
10033,10049,"S",3,10066,"","NONPRIORD","20230612174319","20230612174319","939370","939370",0
10033,10049,"S",4,10069,"","PRIORD","20230612174319","20230612174319","939370","939370",0
