opt_nam,ath_id,pmsn_mask,grp_nam
"transportequip_tractor_modify","DCS_SUPER",-1,"dcs_data"
"transportequip_tractor_toggle","DCS_SUPER",-1,"dcs_data"
"transportequip_trailer_add","DCS_SUPER",-1,"dcs_data"
"transportequip_trailer_add","RECEIVING_CLERK",-1,"dcs_data"
"transportequip_trailer_add","RECEIVING_MANAGER",-1,"dcs_data"
"transportequip_trailer_add","SHIPPING_CLERK",-1,"dcs_data"
"transportequip_trailer_add","SHIPPING_MANAGER",-1,"dcs_data"
"transportequip_trailer_add","YARD_MANAGER",-1,"dcs_data"
"transportequip_trailer_autoreceive","DCS_SUPER",-1,"dcs_data"
"transportequip_trailer_autoreceive","RECEIVING_CLERK",-1,"dcs_data"
"transportequip_trailer_autoreceive","RECEIVING_MANAGER",-1,"dcs_data"
"transportequip_trailer_checkin","DCS_SUPER",-1,"dcs_data"
"transportequip_trailer_checkin","RECEIVING_CLERK",-1,"dcs_data"
"transportequip_trailer_checkin","RECEIVING_MANAGER",-1,"dcs_data"
"transportequip_trailer_checkin","SHIPPING_CLERK",-1,"dcs_data"
"transportequip_trailer_checkin","SHIPPING_MANAGER",-1,"dcs_data"
"transportequip_trailer_checkin","YARD_MANAGER",-1,"dcs_data"
"transportequip_trailer_close","DCS_SUPER",-1,"dcs_data"
"transportequip_trailer_close","RECEIVING_CLERK",-1,"dcs_data"
"transportequip_trailer_close","RECEIVING_MANAGER",-1,"dcs_data"
"transportequip_trailer_close","SHIPPING_CLERK",-1,"dcs_data"
"transportequip_trailer_close","SHIPPING_MANAGER",-1,"dcs_data"
"transportequip_trailer_close","YARD_MANAGER",-1,"dcs_data"
"transportequip_trailer_close_at_door","DCS_SUPER",-1,"dcs_data"
"transportequip_trailer_close_at_door","RECEIVING_CLERK",-1,"dcs_data"
"transportequip_trailer_close_at_door","RECEIVING_MANAGER",-1,"dcs_data"
"transportequip_trailer_close_at_door","SHIPPING_CLERK",-1,"dcs_data"
"transportequip_trailer_close_at_door","SHIPPING_MANAGER",-1,"dcs_data"
"transportequip_trailer_close_at_door","YARD_MANAGER",-1,"dcs_data"
"transportequip_trailer_close_turnaround","DCS_SUPER",-1,"dcs_data"
"transportequip_trailer_close_turnaround","RECEIVING_CLERK",-1,"dcs_data"
"transportequip_trailer_close_turnaround","RECEIVING_MANAGER",-1,"dcs_data"
"transportequip_trailer_close_turnaround","YARD_MANAGER",-1,"dcs_data"
"transportequip_trailer_delete","DCS_SUPER",-1,"dcs_data"
"transportequip_trailer_delete","RECEIVING_CLERK",-1,"dcs_data"
"transportequip_trailer_delete","RECEIVING_MANAGER",-1,"dcs_data"
"transportequip_trailer_delete","SHIPPING_CLERK",-1,"dcs_data"
"transportequip_trailer_delete","SHIPPING_MANAGER",-1,"dcs_data"
"transportequip_trailer_delete","YARD_MANAGER",-1,"dcs_data"
"transportequip_trailer_dispatch","DCS_SUPER",-1,"dcs_data"
"transportequip_trailer_dispatch","RECEIVING_CLERK",-1,"dcs_data"
"transportequip_trailer_dispatch","RECEIVING_MANAGER",-1,"dcs_data"
"transportequip_trailer_dispatch","SHIPPING_CLERK",-1,"dcs_data"
"transportequip_trailer_dispatch","SHIPPING_MANAGER",-1,"dcs_data"
"transportequip_trailer_dispatch","YARD_MANAGER",-1,"dcs_data"
"transportequip_trailer_modify","DCS_SUPER",-1,"dcs_data"
"transportequip_trailer_modify","RECEIVING_CLERK",-1,"dcs_data"
"transportequip_trailer_modify","RECEIVING_MANAGER",-1,"dcs_data"
"transportequip_trailer_modify","SHIPPING_CLERK",-1,"dcs_data"
"transportequip_trailer_modify","SHIPPING_MANAGER",-1,"dcs_data"
"transportequip_trailer_modify","YARD_MANAGER",-1,"dcs_data"
"transportequip_trailer_move","DCS_SUPER",-1,"dcs_data"
"transportequip_trailer_move","RECEIVING_CLERK",-1,"dcs_data"
"transportequip_trailer_move","RECEIVING_MANAGER",-1,"dcs_data"
"transportequip_trailer_move","SHIPPING_CLERK",-1,"dcs_data"
"transportequip_trailer_move","SHIPPING_MANAGER",-1,"dcs_data"
"transportequip_trailer_move","YARD_MANAGER",-1,"dcs_data"
"transportequip_trailer_reopen","DCS_SUPER",-1,"dcs_data"
"transportequip_trailer_reopen","RECEIVING_CLERK",-1,"dcs_data"
"transportequip_trailer_reopen","RECEIVING_MANAGER",-1,"dcs_data"
"transportequip_trailer_reopen","SHIPPING_CLERK",-1,"dcs_data"
"transportequip_trailer_reopen","SHIPPING_MANAGER",-1,"dcs_data"
"transportequip_trailer_unloadall","DCS_SUPER",-1,"dcs_data"
"transportequip_trailer_unloadall","RECEIVING_CLERK",-1,"dcs_data"
"transportequip_trailer_unloadall","RECEIVING_MANAGER",-1,"dcs_data"
"warehouse_location_change","DCS_SUPER",-1,"dcs_data"
"warehouse_location_change","INVENTORY_CONTROL",-1,"dcs_data"
"warehouse_location_change","INVENTORY_MANAGER",-1,"dcs_data"
"warehouse_location_change","OUTBOUND_PLANNER",-1,"dcs_data"
"warehouse_location_change","PICKING_MANAGER",-1,"dcs_data"
"warehouse_location_change","PRODUCTION",-1,"dcs_data"
"warehouse_location_change","RECEIVING_CLERK",-1,"dcs_data"
"warehouse_location_change","RECEIVING_MANAGER",-1,"dcs_data"
"warehouse_location_change","SHIPPING_MANAGER",-1,"dcs_data"
"warehouse_location_change","YARD_MANAGER",-1,"dcs_data"
"warehouse_location_error","DCS_SUPER",-1,"dcs_data"
"warehouse_location_error","INVENTORY_CONTROL",-1,"dcs_data"
"warehouse_location_error","INVENTORY_MANAGER",-1,"dcs_data"
"warehouse_location_error","PICKING_MANAGER",-1,"dcs_data"
"warehouse_location_error","PRODUCTION",-1,"dcs_data"
"warehouse_location_error","RECEIVING_CLERK",-1,"dcs_data"
"warehouse_location_error","RECEIVING_MANAGER",-1,"dcs_data"
"warehouse_location_error","RFH_KEYUSER",-1,"dcs_data"
"warehouse_location_error","RFH_TM",-1,""
"warehouse_location_error","RFH_TSH",-1,""
"warehouse_location_error","SHIPPING_MANAGER",-1,"dcs_data"
"warehouse_location_error","YARD_MANAGER",-1,"dcs_data"
"warehouse_location_reset","DCS_SUPER",-1,"dcs_data"
"warehouse_location_reset","INVENTORY_CONTROL",-1,"dcs_data"
"warehouse_location_reset","INVENTORY_MANAGER",-1,"dcs_data"
"warehouse_location_reset","OUTBOUND_PLANNER",-1,"dcs_data"
"warehouse_location_reset","PICKING_MANAGER",-1,"dcs_data"
"warehouse_location_reset","PRODUCTION",-1,"dcs_data"
"warehouse_location_reset","RECEIVING_CLERK",-1,"dcs_data"
"warehouse_location_reset","RECEIVING_MANAGER",-1,"dcs_data"
"warehouse_location_reset","RFH_FAB",-1,""
"warehouse_location_reset","RFH_KEYUSER",-1,"dcs_data"
"warehouse_location_reset","RFH_PRD",-1,"dcs_data"
"warehouse_location_reset","RFH_TM",-1,""
"warehouse_location_reset","RFH_TSH",-1,""
"warehouse_location_reset","SHIPPING_MANAGER",-1,"dcs_data"
"warehouse_location_reset","YARD_MANAGER",-1,"dcs_data"
"warehouse_location_usable_change","DCS_SUPER",-1,"dcs_data"
"warehouse_location_usable_change","INVENTORY_CONTROL",-1,"dcs_data"
"warehouse_location_usable_change","INVENTORY_MANAGER",-1,"dcs_data"
"warehouse_location_usable_change","PICKING_MANAGER",-1,"dcs_data"
"warehouse_location_usable_change","PRODUCTION",-1,"dcs_data"
"warehouse_location_usable_change","RECEIVING_CLERK",-1,"dcs_data"
"warehouse_location_usable_change","RECEIVING_MANAGER",-1,"dcs_data"
"warehouse_location_usable_change","SHIPPING_CLERK",-1,"dcs_data"
"warehouse_location_usable_change","SHIPPING_MANAGER",-1,"dcs_data"
"warehouse_location_usable_change","YARD_MANAGER",-1,"dcs_data"
"warehouse_pickzone_change","DCS_SUPER",-1,"dcs_data"
"warehouse_pickzone_change","INVENTORY_CONTROL",-1,"dcs_data"
"warehouse_pickzone_change","INVENTORY_MANAGER",-1,"dcs_data"
"warehouse_pickzone_change","OUTBOUND_PLANNER",-1,"dcs_data"
"warehouse_pickzone_change","PICKING_MANAGER",-1,"dcs_data"
"warehouse_pickzone_change","SHIPPING_MANAGER",-1,"dcs_data"
