gln,wh_id,stoloc,ins_dt,ins_user_id,last_upd_dt,last_upd_user_id,is_purged,uc_sort_out_id
"8713783445846","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783445860","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783445877","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783445884","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783445891","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783445907","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783445921","1","COD-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783445938","1","COD-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783445976","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783447154","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783447178","1","COD-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783447352","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783447376","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783447406","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783447420","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783447604","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783449974","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783452493","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783453162","1","COD-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783453179","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783453186","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783453193","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783453292","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783453315","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783453322","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783453339","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783453346","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783453360","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783453384","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783453391","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783453407","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783453414","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783453421","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783453599","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783453605","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783455906","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783455913","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783456590","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783456606","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783461150","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783461204","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783469149","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783469569","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783469743","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783470008","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485187","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485194","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485200","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485217","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485224","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485231","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485248","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485255","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485262","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485279","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485286","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485293","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485309","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485316","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485330","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485347","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485354","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485361","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485378","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485385","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485392","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485408","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485415","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485422","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485439","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485446","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485453","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485460","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485477","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485484","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485491","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485507","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485514","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485521","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485538","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485545","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485552","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485569","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485576","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485583","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485590","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485606","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485613","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485620","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485637","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783485712","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783485729","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783485736","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783485743","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783485750","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783485767","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783485774","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783485781","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783485798","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783485804","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783485866","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783485873","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783485880","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783485897","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783485965","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783485989","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783485996","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783486009","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783486054","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783486061","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783486078","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783486085","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783486092","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783486108","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783486115","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783486122","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783486139","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783486146","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783486160","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783486177","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783486184","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783486191","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783486238","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783486245","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783486252","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783486269","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783486276","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783486283","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783486320","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486337","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486344","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486351","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486368","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486375","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486382","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486399","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486405","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486412","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486429","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486436","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486443","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486450","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486467","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486474","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486481","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486498","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486504","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486511","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486528","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486535","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486542","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486559","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486566","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486573","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486580","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486597","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486603","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486610","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486627","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486634","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486641","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486658","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486665","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486672","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486689","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486696","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486702","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486719","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486726","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486733","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486740","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486757","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486764","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486771","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486788","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486795","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486801","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486818","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486825","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486832","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486870","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486887","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486894","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486900","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486917","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486924","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486962","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486979","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783486993","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487006","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487013","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487020","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487037","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487044","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487051","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487068","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487075","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487082","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487112","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783487136","1","COD-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487143","1","COD-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487150","1","COD-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487181","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,46
"8713783487198","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487204","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487211","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487228","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487235","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487242","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487259","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487266","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487273","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487280","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487297","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487303","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487310","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487327","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487334","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487341","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487358","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487365","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487372","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487389","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487396","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487402","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487419","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487426","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487433","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487440","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487457","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487464","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487471","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487488","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487495","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487501","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487518","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487525","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487532","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487549","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487556","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487563","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487570","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487587","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487594","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487600","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487617","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487624","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487631","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487648","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487655","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487662","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487679","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487686","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487693","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487709","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487716","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487723","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487730","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487747","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487754","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487761","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487778","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487785","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487952","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487969","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487976","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487983","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783487990","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488003","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488010","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488027","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488034","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488041","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488058","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488065","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488072","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488089","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488096","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488102","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488119","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488126","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488133","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488140","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488157","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488164","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488171","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488188","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488195","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488201","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488218","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488225","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488232","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488249","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488256","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488263","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488270","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488287","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,34
"8713783488294","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,35
"8713783488300","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,41
"8713783488539","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488546","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488553","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488560","1","WB-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488577","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783488584","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783488591","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783488607","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783488614","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783488621","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783488638","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783488645","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783488652","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783488669","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783488676","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783488683","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783488713","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488720","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783488737","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783488744","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783488751","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783488768","1","COD-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488775","1","COD-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488782","1","COD-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488799","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783488805","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783489079","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,41
"8713783489086","1","COC-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783489314","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,44
"8713783489321","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,46
"8713783489338","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783489345","1","Z-001-01","20230612122956","939370","20230612122956","939370",0,47
"8713783490259","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783490846","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783490853","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783490860","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783490877","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783490884","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783490891","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783490907","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783490914","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783490921","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783490938","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783490945","1","COA-001-01","20230612122956","939370","20230612122956","939370",0,0
"8713783490952","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783490969","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783490976","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783490983","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783490990","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783491003","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783491010","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783491027","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783491034","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783491041","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783491058","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783491065","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783491072","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783491089","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783491096","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783491102","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783491119","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783491126","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783491140","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783491157","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783491164","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783491171","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
"8713783491188","1","WB-001-01","20230612122957","939370","20230612122957","939370",0,0
