pcklst_select_cri_id,pcklst_rule_id,seqnum,log_opr,table_nam,field_name,operator,value,ins_dt,last_upd_dt,ins_user_id,last_upd_user_id
1295,84,5,"","pcklst_rule","pcklst_rule_name","=","TROLLEY_3S_P019_02_ZONE","20230608082942","20230608082942","938673","938673"
1296,85,1,"","pck_zone","pck_zone_cod","=","A004-P-01","20230608083140","20230608083140","938673","938673"
1297,85,2,"AND","","","","","20230608083140","20230608083140","938673","938673"
1298,85,3,"","pcklst","pcklst_rule_id","=","61","20230608083140","20230608083140","938673","938673"
1299,85,4,"AND","","","","","20230608083140","20230608083140","938673","938673"
1300,85,5,"","pcklst_rule","pcklst_rule_name","=","TROLLEY_3S_SPECIAL","20230608083140","20230608083140","938673","938673"
1301,74,1,"","pck_zone","pck_zone_cod","=","W104-P-01","20230608083246","20230608083246","938673","938673"
1302,74,2,"AND","","","","","20230608083246","20230608083246","938673","938673"
1303,74,3,"","pcklst","pcklst_rule_id","=","50","20230608083246","20230608083246","938673","938673"
1304,74,4,"AND","","","","","20230608083246","20230608083246","938673","938673"
1305,74,5,"","pcklst_rule","pcklst_rule_name","=","TROLLEY_3S_W104_ZONE","20230608083246","20230608083246","938673","938673"
1306,88,1,"(","","","","","20230609162929","20230609162929","938673","938673"
1307,88,2,"","pck_zone","pck_zone_cod","=","A001-P-01","20230609162929","20230609162929","938673","938673"
1308,88,3,"OR","","","","","20230609162929","20230609162929","938673","938673"
1309,88,4,"","pck_zone","pck_zone_cod","=","A002-P-01","20230609162930","20230609162930","938673","938673"
1310,88,5,")","","","","","20230609162930","20230609162930","938673","938673"
1311,88,6,"AND","","","","","20230609162931","20230609162931","938673","938673"
1312,88,7,"","pcklst_rule","pcklst_rule_name","=","TROLLEY_0S_A001_A002_ZONES","20230609162931","20230609162931","938673","938673"
1313,37,1,"(","","","","","20230609162957","20230609162957","938673","938673"
1314,37,2,"","pck_zone","pck_zone_cod","=","A001-P-01","20230609162957","20230609162957","938673","938673"
1315,37,3,"OR","","","","","20230609162957","20230609162957","938673","938673"
1316,37,4,"","pck_zone","pck_zone_cod","=","A002-P-01","20230609162957","20230609162957","938673","938673"
1317,37,5,")","","","","","20230609162957","20230609162957","938673","938673"
1318,37,6,"AND","","","","","20230609162957","20230609162957","938673","938673"
1319,37,7,"","pcklst","pcklst_rule_id","=","36","20230609162957","20230609162957","938673","938673"
1320,37,8,"AND","","","","","20230609162957","20230609162957","938673","938673"
1321,37,9,"","pcklst_rule","pcklst_rule_name","=","TROLLEY_1S_A001_A002_ZONES","20230609162957","20230609162957","938673","938673"
10170,8,1,"","pck_zone","pck_zone_cod","=","P010-P-01","20220523133645","20220523133645","939370","939370"
10185,11,1,"","pck_zone","pck_zone_cod","=","P011-P-01","20220523140610","20220523140610","939370","939370"
10200,14,1,"","pck_zone","pck_zone_cod","=","P012-P-01","20220523141300","20220523141300","939370","939370"
10215,17,1,"","pck_zone","pck_zone_cod","=","P013-P-01","20220523141633","20220523141633","939370","939370"
10230,20,1,"","pck_zone","pck_zone_cod","=","X011-P-01","20220523144830","20220523144830","939370","939370"
10231,21,1,"","pck_zone","pck_zone_cod","=","A007-P-01","20220601161948","20220601161948","939370","939370"
10232,22,1,"","pck_zone","pck_zone_cod","=","A107-P-01","20220601162202","20220601162202","939370","939370"
10233,23,1,"","pck_zone","pck_zone_cod","=","P019-P-01","20220606165945","20220606165945","939370","939370"
10245,25,1,"","pck_zone","pck_zone_cod","=","P019-P-01","20220606170212","20220606170212","939370","939370"
10246,25,2,"AND","","","","","20220606170212","20220606170212","939370","939370"
10247,25,3,"","pcklst","pcklst_rule_id","=","24","20220606170212","20220606170212","939370","939370"
10248,26,1,"","pck_zone","pck_zone_cod","=","P019-P-02","20220606170257","20220606170257","939370","939370"
10400,35,1,"","pck_zone","pck_zone_cod","=","A001-P-01","20220913220731","20220913220731","939370","939370"
10401,35,2,"OR","","","","","20220913220731","20220913220731","939370","939370"
10402,35,3,"","pck_zone","pck_zone_cod","=","A002-P-01","20220913220731","20220913220731","939370","939370"
11053,1,1,"","pck_zone","pck_zone_cod","=","W104-P-01","20230220161531","20230220161531","939370","939370"
11101,2,1,"","pck_zone","pck_zone_cod","=","A005-P-01","20230220164642","20230220164642","939370","939370"
11149,114,1,"","pck_zone","pck_zone_cod","=","A006-P-01","20230220165510","20230220165510","939370","939370"
11197,122,1,"","pck_zone","pck_zone_cod","=","A101-P-01","20230220165953","20230220165953","939370","939370"
11245,130,1,"","pck_zone","pck_zone_cod","=","A102-P-01","20230220170352","20230220170352","939370","939370"
11293,138,1,"","pck_zone","pck_zone_cod","=","A104-P-01","20230220170720","20230220170720","939370","939370"
11294,146,1,"","pck_zone","pck_zone_cod","=","A001-P-01","20230720132222","20230720132222","938673","938673"
11295,146,2,"OR","","","","","20230720132222","20230720132222","938673","938673"
11296,146,3,"","pck_zone","pck_zone_cod","=","A002-P-01","20230720132222","20230720132222","938673","938673"
11297,147,1,"","pck_zone","pck_zone_cod","=","A005-P-01","20230720132222","20230720132222","938673","938673"
11298,148,1,"","pck_zone","pck_zone_cod","=","A006-P-01","20230720132222","20230720132222","938673","938673"
11299,149,1,"","pck_zone","pck_zone_cod","=","A007-P-01","20230720132222","20230720132222","938673","938673"
11300,150,1,"","pck_zone","pck_zone_cod","=","A101-P-01","20230720132222","20230720132222","938673","938673"
11301,151,1,"","pck_zone","pck_zone_cod","=","A102-P-01","20230720132222","20230720132222","938673","938673"
11302,152,1,"","pck_zone","pck_zone_cod","=","A104-P-01","20230720132222","20230720132222","938673","938673"
11303,153,1,"","pck_zone","pck_zone_cod","=","A107-P-01","20230720132222","20230720132222","938673","938673"
11304,154,1,"","pck_zone","pck_zone_cod","=","P010-P-01","20230720132222","20230720132222","938673","938673"
11305,155,1,"","pck_zone","pck_zone_cod","=","P011-P-01","20230720132222","20230720132222","938673","938673"
11306,156,1,"","pck_zone","pck_zone_cod","=","P012-P-01","20230720132222","20230720132222","938673","938673"
11307,157,1,"","pck_zone","pck_zone_cod","=","P013-P-01","20230720132222","20230720132222","938673","938673"
11308,158,1,"","pck_zone","pck_zone_cod","=","P017-P-01","20230720132222","20230720132222","938673","938673"
11309,159,1,"","pck_zone","pck_zone_cod","=","P018-P-01","20230720132222","20230720132222","938673","938673"
11310,160,1,"","pck_zone","pck_zone_cod","=","P019-P-01","20230720132222","20230720132222","938673","938673"
11311,161,1,"","pck_zone","pck_zone_cod","=","P019-P-02","20230720132222","20230720132222","938673","938673"
11312,162,1,"","pck_zone","pck_zone_cod","=","A004-P-01","20230720132222","20230720132222","938673","938673"
11313,163,1,"","pck_zone","pck_zone_cod","=","W104-P-01","20230720132222","20230720132222","938673","938673"
11314,164,1,"","pck_zone","pck_zone_cod","=","A001-P-01","20230720132228","20230720132228","938673","938673"
11315,164,2,"OR","","","","","20230720132228","20230720132228","938673","938673"
11316,164,3,"","pck_zone","pck_zone_cod","=","A002-P-01","20230720132228","20230720132228","938673","938673"
11317,165,1,"","pck_zone","pck_zone_cod","=","A005-P-01","20230720132228","20230720132228","938673","938673"
11318,166,1,"","pck_zone","pck_zone_cod","=","A006-P-01","20230720132228","20230720132228","938673","938673"
11319,167,1,"","pck_zone","pck_zone_cod","=","A007-P-01","20230720132228","20230720132228","938673","938673"
11320,168,1,"","pck_zone","pck_zone_cod","=","A101-P-01","20230720132228","20230720132228","938673","938673"
11321,169,1,"","pck_zone","pck_zone_cod","=","A102-P-01","20230720132228","20230720132228","938673","938673"
11322,170,1,"","pck_zone","pck_zone_cod","=","A104-P-01","20230720132228","20230720132228","938673","938673"
11323,171,1,"","pck_zone","pck_zone_cod","=","A107-P-01","20230720132228","20230720132228","938673","938673"
11324,172,1,"","pck_zone","pck_zone_cod","=","P010-P-01","20230720132228","20230720132228","938673","938673"
11325,173,1,"","pck_zone","pck_zone_cod","=","P011-P-01","20230720132228","20230720132228","938673","938673"
11326,174,1,"","pck_zone","pck_zone_cod","=","P012-P-01","20230720132228","20230720132228","938673","938673"
11327,175,1,"","pck_zone","pck_zone_cod","=","P013-P-01","20230720132228","20230720132228","938673","938673"
11328,176,1,"","pck_zone","pck_zone_cod","=","P017-P-01","20230720132228","20230720132228","938673","938673"
11329,177,1,"","pck_zone","pck_zone_cod","=","P018-P-01","20230720132228","20230720132228","938673","938673"
11330,178,1,"","pck_zone","pck_zone_cod","=","P019-P-01","20230720132228","20230720132228","938673","938673"
11331,179,1,"","pck_zone","pck_zone_cod","=","P019-P-02","20230720132228","20230720132228","938673","938673"
11332,180,1,"","pck_zone","pck_zone_cod","=","A004-P-01","20230720132228","20230720132228","938673","938673"
11333,181,1,"","pck_zone","pck_zone_cod","=","W104-P-01","20230720132228","20230720132228","938673","938673"
11334,182,1,"","pck_zone","pck_zone_cod","=","A001-P-01","20230720132231","20230720132231","938673","938673"
11335,182,2,"OR","","","","","20230720132231","20230720132231","938673","938673"
11336,182,3,"","pck_zone","pck_zone_cod","=","A002-P-01","20230720132231","20230720132231","938673","938673"
11337,183,1,"","pck_zone","pck_zone_cod","=","A005-P-01","20230720132231","20230720132231","938673","938673"
11338,184,1,"","pck_zone","pck_zone_cod","=","A006-P-01","20230720132231","20230720132231","938673","938673"
11339,185,1,"","pck_zone","pck_zone_cod","=","A007-P-01","20230720132231","20230720132231","938673","938673"
11340,186,1,"","pck_zone","pck_zone_cod","=","A101-P-01","20230720132231","20230720132231","938673","938673"
11341,187,1,"","pck_zone","pck_zone_cod","=","A102-P-01","20230720132231","20230720132231","938673","938673"
11342,188,1,"","pck_zone","pck_zone_cod","=","A104-P-01","20230720132231","20230720132231","938673","938673"
11343,189,1,"","pck_zone","pck_zone_cod","=","A107-P-01","20230720132231","20230720132231","938673","938673"
11344,190,1,"","pck_zone","pck_zone_cod","=","P010-P-01","20230720132231","20230720132231","938673","938673"
11345,191,1,"","pck_zone","pck_zone_cod","=","P011-P-01","20230720132232","20230720132232","938673","938673"
11346,192,1,"","pck_zone","pck_zone_cod","=","P012-P-01","20230720132232","20230720132232","938673","938673"
11347,193,1,"","pck_zone","pck_zone_cod","=","P013-P-01","20230720132232","20230720132232","938673","938673"
11348,194,1,"","pck_zone","pck_zone_cod","=","P017-P-01","20230720132232","20230720132232","938673","938673"
11349,195,1,"","pck_zone","pck_zone_cod","=","P018-P-01","20230720132232","20230720132232","938673","938673"
11350,196,1,"","pck_zone","pck_zone_cod","=","P019-P-01","20230720132232","20230720132232","938673","938673"
11351,197,1,"","pck_zone","pck_zone_cod","=","P019-P-02","20230720132232","20230720132232","938673","938673"
11352,198,1,"","pck_zone","pck_zone_cod","=","A004-P-01","20230720132232","20230720132232","938673","938673"
11353,199,1,"","pck_zone","pck_zone_cod","=","W104-P-01","20230720132232","20230720132232","938673","938673"
11354,200,1,"","pck_zone","pck_zone_cod","=","A001-P-01","20230720132236","20230720132236","938673","938673"
11355,200,2,"OR","","","","","20230720132236","20230720132236","938673","938673"
11356,200,3,"","pck_zone","pck_zone_cod","=","A002-P-01","20230720132236","20230720132236","938673","938673"
11357,201,1,"","pck_zone","pck_zone_cod","=","A005-P-01","20230720132236","20230720132236","938673","938673"
11358,202,1,"","pck_zone","pck_zone_cod","=","A006-P-01","20230720132236","20230720132236","938673","938673"
11359,203,1,"","pck_zone","pck_zone_cod","=","A007-P-01","20230720132236","20230720132236","938673","938673"
11360,204,1,"","pck_zone","pck_zone_cod","=","A101-P-01","20230720132236","20230720132236","938673","938673"
11361,205,1,"","pck_zone","pck_zone_cod","=","A102-P-01","20230720132236","20230720132236","938673","938673"
11362,206,1,"","pck_zone","pck_zone_cod","=","A104-P-01","20230720132236","20230720132236","938673","938673"
11363,207,1,"","pck_zone","pck_zone_cod","=","A107-P-01","20230720132236","20230720132236","938673","938673"
11364,208,1,"","pck_zone","pck_zone_cod","=","P010-P-01","20230720132236","20230720132236","938673","938673"
11365,209,1,"","pck_zone","pck_zone_cod","=","P011-P-01","20230720132236","20230720132236","938673","938673"
11366,210,1,"","pck_zone","pck_zone_cod","=","P012-P-01","20230720132236","20230720132236","938673","938673"
11367,211,1,"","pck_zone","pck_zone_cod","=","P013-P-01","20230720132236","20230720132236","938673","938673"
11368,212,1,"","pck_zone","pck_zone_cod","=","P017-P-01","20230720132236","20230720132236","938673","938673"
11369,213,1,"","pck_zone","pck_zone_cod","=","P018-P-01","20230720132236","20230720132236","938673","938673"
11370,214,1,"","pck_zone","pck_zone_cod","=","P019-P-01","20230720132236","20230720132236","938673","938673"
11371,215,1,"","pck_zone","pck_zone_cod","=","P019-P-02","20230720132236","20230720132236","938673","938673"
11372,216,1,"","pck_zone","pck_zone_cod","=","A004-P-01","20230720132236","20230720132236","938673","938673"
11373,217,1,"","pck_zone","pck_zone_cod","=","W104-P-01","20230720132236","20230720132236","938673","938673"
