def_serv_id,wh_id,def_serv_cod,client_id,carcod,prtnum,prt_client_id,invsts,invtyp,supnum,cstnum,csttyp,ordnum,ordtyp,ordlin,ordsln,dst_mov_zone_id,srvlvl,serv_id,serv_rate_id,serv_req_flg,trlr_typ,vehtyp,rate_serv_nam,adr_id,stop_act_typ,comcod,untcst,usr_id,moddte,mod_usr_id,u_version,ins_dt,last_upd_dt,ins_user_id,last_upd_user_id,trlr_cod,crncy_code,bomnum,bomlin,wkonum,wkorev,wkolin,hrcy_level1,hrcy_level2,hrcy_level3,hrcy_level4,hrcy_level5,hrcy_level6,hrcy_level7,prt_class_name
"DSR000000003","3","WH","","","","","","","","","","","","","",0,"","USR-PRINT-PACKSLIP","ALL",0,"","","","","","",0.0,"","20200715110446","943378",0,"","","","","","","","","","","","","","","","","","",""
