pck_zone_id,pck_zone_cod,bldg_id,wh_id,atecod,ctngrp,dtlflg,subflg,lodflg,pck_steal_flg,start_pal_flg,pipflg,err_loc_invsts_flg,rf_pcklst_dsp,rf_suppress_qty,mix_lotsts_alloc_flg,sum_count_bck_flg,ins_dt,last_upd_dt,ins_user_id,last_upd_user_id,grp_pck,validation_size,maxpck,loc_count_back_flg
10000,"STOTRLR","B1","7","D","",0,0,0,1,0,0,0,0,0,1,0,"20200114141104","20200114141104","SUPER","SUPER",0,0,0,0
10001,"XDDR","B1","7","D","",1,1,1,1,0,0,0,0,0,1,0,"20200114141104","20200114141104","SUPER","SUPER",0,0,0,0
10002,"XDCK","B1","7","D","",1,1,1,1,0,0,0,0,0,1,0,"20200114141104","20200114141104","SUPER","SUPER",0,0,0,0
10003,"D001-P-01","B1","7","D","",0,1,1,0,0,0,0,0,0,0,0,"20200227145419","20200318124742","939161","939370",0,0,0,0
10004,"E001-P-01","B1","7","D","",0,1,1,0,0,0,0,0,0,0,0,"20200227145453","20210608142431","939161","939161",0,0,0,0
10005,"F002-P-01","B1","7","D","",0,1,1,0,0,0,0,0,0,0,0,"20200227145520","20200318130335","939161","939370",0,0,0,0
10006,"F001-P-01","B1","7","D","",0,1,1,0,0,0,0,0,0,0,0,"20210608142347","20210608142347","939161","939161",0,0,0,0
