colnam,colval,locale_id,cust_lvl,mls_text,short_dsc,grp_nam
"opt_nam","CarStsDsp","US_ENGLISH",0,"Carrier Status Display","","dcs_mnuopt"
"opt_nam","CarStsDspWeb","DUTCH_HOLLAND",0,"Weergave status transporteur","","dcsweb_data"
"opt_nam","CarStsDspWeb","US_ENGLISH",0,"Carrier Status Display","","dcsweb_data"
"opt_nam","ChgInvNonSerAsset","DUTCH_HOLLAND",0,"Verwerkingseenheid zonder serienummer voorraad wijzigen","","dcs_mnopt"
"opt_nam","ChgInvNonSerAsset","US_ENGLISH",0,"Change Inventory Non Serialized Handling Unit","","dcs_mnopt"
"opt_nam","ChgInvNonSerAssetWeb","DUTCH_HOLLAND",0,"Verwerkingseenheid zonder serienummer voorraad wijzigen","","dcsweb_data"
"opt_nam","ChgInvNonSerAssetWeb","US_ENGLISH",0,"Change Inventory Non Serialized Handling Unit","","dcsweb_data"
"opt_nam","ClientGrpMnt","DUTCH_HOLLAND",0,"Onderhoud cliëntengroep","","sal_mnuopt"
"opt_nam","ClientGrpMnt","US_ENGLISH",0,"Client Group Maintenance","","sal_mnuopt"
"opt_nam","CliOwsTrf","DUTCH_HOLLAND",0,"Overdracht eigenaarschap cliënt","","dcs_mnuopt"
"opt_nam","CliOwsTrf","US_ENGLISH",0,"Client Ownership Transfer","","dcs_mnuopt"
"opt_nam","CLOSE_INBOUND","DUTCH_HOLLAND",0,"Binnenkomend sluiten","","dcs_data"
"opt_nam","CLOSE_INBOUND","US_ENGLISH",0,"Close Inbound","","dcs_data"
"opt_nam","CLOSE_TRANSPORT_EQUIPMENT","DUTCH_HOLLAND",0,"Transportapparatuur sluiten","","dcs_data"
"opt_nam","CLOSE_TRANSPORT_EQUIPMENT","US_ENGLISH",0,"Close Transport Equipment","","dcs_data"
"opt_nam","CmpHdrSerNum","DUTCH_HOLLAND",0,"Weergave serienummer werkordercomponent","","dcs_mnuopt"
"opt_nam","CmpHdrSerNum","US_ENGLISH",0,"Work Order Component Serial Number Display","","dcs_mnuopt"
"opt_nam","CntAudOpr","DUTCH_HOLLAND",0,"Bewerkingen controle telling","","dcs_mnuopt"
"opt_nam","CntAudOpr","US_ENGLISH",0,"Count Audit Operations","","dcs_mnuopt"
"opt_nam","CntDsp","DUTCH_HOLLAND",0,"Weergave telling","","dcs_mnuopt"
"opt_nam","CntDsp","US_ENGLISH",0,"Count Display","","dcs_mnuopt"
"opt_nam","CntDspWeb","DUTCH_HOLLAND",0,"Weergave telling","","dcsweb_data"
"opt_nam","CntDspWeb","US_ENGLISH",0,"Count Display","","dcsweb_data"
"opt_nam","CntEntOpr","DUTCH_HOLLAND",0,"Invoerbewerkingen tellen","","dcs_mnuopt"
"opt_nam","CntEntOpr","US_ENGLISH",0,"Count Entry Operations","","dcs_mnuopt"
"opt_nam","CntReqOpr","DUTCH_HOLLAND",0,"Aanvraagbewerkingen tellen","","dcs_mnuopt"
"opt_nam","CntReqOpr","US_ENGLISH",0,"Count Request Operations","","dcs_mnuopt"
"opt_nam","CntTypMntWeb","DUTCH_HOLLAND",0,"Onderhoud type telling","","dcsweb_data"
"opt_nam","CntTypMntWeb","US_ENGLISH",0,"Count Type Maintenance","","dcsweb_data"
"opt_nam","CntZonMntWeb","DUTCH_HOLLAND",0,"Onderhoud zone telling","","dcsweb_data"
"opt_nam","CntZonMntWeb","US_ENGLISH",0,"Count Zone Maintenance","","dcsweb_data"
"opt_nam","CodeSuprMnt","DUTCH_HOLLAND",0,"Onderhoud code - supervisor","","sal_mnuopt"
"opt_nam","CodeSuprMnt","US_ENGLISH",0,"Code Maintenance - Supervisor","","sal_mnuopt"
"opt_nam","commmthdmnt","DUTCH_HOLLAND",0,"Onderhoud communicatiemethode","","int_data"
"opt_nam","commmthdmnt","US_ENGLISH",0,"Communication Method Maintenance","","int_data"
"opt_nam","COMPLETE_STOP","DUTCH_HOLLAND",0,"Stop voltooien","","dcs_data"
"opt_nam","COMPLETE_STOP","US_ENGLISH",0,"Complete Stop","","dcs_data"
"opt_nam","COMPLETE_WORK_ASSIGNMENT_EARLY","DUTCH_HOLLAND",0,"Werktoewijzingen vroeg voltooien","","dcs_data"
"opt_nam","COMPLETE_WORK_ASSIGNMENT_EARLY","US_ENGLISH",0,"Complete Work Assignments Early","","dcs_data"
"opt_nam","CONFIGURE_WAREHOUSE","DUTCH_HOLLAND",0,"Magazijnen configureren","","dcs_data"
"opt_nam","CONFIGURE_WAREHOUSE","US_ENGLISH",0,"Configure Warehouses","","dcs_data"
"opt_nam","confirmpick_remove","DUTCH_HOLLAND",0,"Selecties verwijderen","","dcs_data"
"opt_nam","confirmpick_remove","US_ENGLISH",0,"Remove Picks","","dcs_data"
"opt_nam","count_audit_operation","DUTCH_HOLLAND",0,"Bewerkingen controle telling","","dcs_data"
"opt_nam","count_audit_operation","US_ENGLISH",0,"Count Audit Operations","","dcs_data"
"opt_nam","count_entry_operation","DUTCH_HOLLAND",0,"Invoerbewerkingen tellen","","dcs_data"
"opt_nam","count_entry_operation","US_ENGLISH",0,"Count Entry Operations","","dcs_data"
"opt_nam","CREATE_CUSTOMER","DUTCH_HOLLAND",0,"Klanten maken","","dcs_data"
"opt_nam","CREATE_CUSTOMER","US_ENGLISH",0,"Create Customers","","dcs_data"
"opt_nam","CREATE_REPLENISHMENT","DUTCH_HOLLAND",0,"Aanvulling maken","","dcs_data"
"opt_nam","CREATE_REPLENISHMENT","US_ENGLISH",0,"Create Replenishment","","dcs_data"
"opt_nam","CstmsCnsgnMnt","DUTCH_HOLLAND",0,"Onderhoud douanezending","","dcs_mnuopt"
"opt_nam","CstmsCnsgnMnt","US_ENGLISH",0,"Customs Consignment Maintenance","","dcs_mnuopt"
"opt_nam","CstmsOrdTypMnt","DUTCH_HOLLAND",0,"Onderhoud ordertype douane","","dcs_mnuopt"
"opt_nam","CstmsOrdTypMnt","US_ENGLISH",0,"Customs Order Type Maintenance","","dcs_mnuopt"
"opt_nam","CstmsOrdTypRuleMnt","DUTCH_HOLLAND",0,"Onderhoud regel ordertype douane","","dcs_mnuopt"
"opt_nam","CstmsOrdTypRuleMnt","US_ENGLISH",0,"Customs Order Type Rule Maintenance","","dcs_mnuopt"
"opt_nam","CtnCnfOpr","DUTCH_HOLLAND",0,"Bewerkingen bevestiging kartonverpakking","","dcs_mnuopt"
"opt_nam","CtnCnfOpr","US_ENGLISH",0,"Carton Confirmation Operations","","dcs_mnuopt"
"opt_nam","CtnMnfst","DUTCH_HOLLAND",0,"Manifest kartonverpakking","","dcs_mnuopt"
"opt_nam","CtnMnfst","US_ENGLISH",0,"Carton Manifest","","dcs_mnuopt"
"opt_nam","CtnMstMntWeb","DUTCH_HOLLAND",0,"Onderhoud kartonverpakking","","dcsweb_data"
"opt_nam","CtnMstMntWeb","US_ENGLISH",0,"Carton Maintenance","","dcsweb_data"
"opt_nam","CtnPcksDsp","DUTCH_HOLLAND",0,"Weergave selecties kartonverpakking","","dcs_mnuopt"
"opt_nam","CtnPcksDsp","US_ENGLISH",0,"Carton Picks Display","","dcs_mnuopt"
"opt_nam","CtnRezMnt","DUTCH_HOLLAND",0,"Kartongrootte aanpassen","","dcs_mnuopt"
"opt_nam","CtnRezMnt","US_ENGLISH",0,"Carton Resize","","dcs_mnuopt"
"opt_nam","CtyPszMnt","DUTCH_HOLLAND",0,"Onderhoud postcode","","sal_mnuopt"
"opt_nam","CtyPszMnt","US_ENGLISH",0,"City Postal Code Maintenance","","sal_mnuopt"
"opt_nam","CtyPszMntWeb","DUTCH_HOLLAND",0,"Onderhoud postcode","","salweb_mnuopt"
"opt_nam","CtyPszMntWeb","US_ENGLISH",0,"City Postal Code Maintenance","","salweb_mnuopt"
"opt_nam","CustFldMnt","DUTCH_HOLLAND",0,"Onderhoud aangepast veld","","mcsdata"
"opt_nam","CustFldMnt","US_ENGLISH",0,"Custom Field Maintenance","","mcsdata"
"opt_nam","CustomerMnt","DUTCH_HOLLAND",1,"Onderhoud klant","","sal_mnuopt"
"opt_nam","CustomerMnt","US_ENGLISH",1,"Customer Maintenance","","sal_mnuopt"
"opt_nam","customs_consignment_change","DUTCH_HOLLAND",0,"Zending aanpassen","","dcs_data"
"opt_nam","customs_consignment_change","US_ENGLISH",0,"Modify Consignment","","dcs_data"
"opt_nam","CustPmsnMnt","DUTCH_HOLLAND",0,"Onderhoud aangepaste machtiging","","mcsdata"
"opt_nam","CustPmsnMnt","US_ENGLISH",0,"Custom Permission Maintenance","","mcsdata"
"opt_nam","CycCntOpr","DUTCH_HOLLAND",0,"Bewerkingen cyclustelling","","dcs_mnuopt"
"opt_nam","CycCntOpr","US_ENGLISH",0,"Cycle Count Operations","","dcs_mnuopt"
"opt_nam","DashModDefMnt","DUTCH_HOLLAND",0,"Onderhoud dashboardmodule","","sal_mnuopt"
"opt_nam","DashModDefMnt","US_ENGLISH",0,"Dashboard Module Maintenance","","sal_mnuopt"
"opt_nam","DbArcMnt","DUTCH_HOLLAND",0,"Onderhoud databasearchief","","sal_mnuopt"
"opt_nam","DbArcMnt","US_ENGLISH",0,"Database Archive Maintenance","","sal_mnuopt"
"opt_nam","DckDrOpr","DUTCH_HOLLAND",0,"Bewerkingen platformdeur","","dcs_mnuopt"
"opt_nam","DckDrOpr","US_ENGLISH",0,"Dock Door Operations","","dcs_mnuopt"
"opt_nam","DckSchdOpr","DUTCH_HOLLAND",0,"Bewerkingen platformplanning","","dcs_mnuopt"
"opt_nam","DckSchdOpr","US_ENGLISH",0,"Dock Scheduling Operations","","dcs_mnuopt"
"opt_nam","DDAMstMnt","DUTCH_HOLLAND",0,"Onderhoud gegevensgestuurde toepassing","","mcs_data"
"opt_nam","DDAMstMnt","US_ENGLISH",0,"Data Driven Application Maintenance","","mcs_data"
"opt_nam","DEFER_WORK_ASSIGNMENT","DUTCH_HOLLAND",0,"Werktoewijzingen uitstellen","","dcs_data"
"opt_nam","DEFER_WORK_ASSIGNMENT","US_ENGLISH",0,"Defer Work Assignments","","dcs_data"
"opt_nam","DekitOpr","DUTCH_HOLLAND",0,"Dekit-bewerkingen","","dcs_mnuopt"
"opt_nam","DekitOpr","US_ENGLISH",0,"Dekit Operations","","dcs_mnuopt"
"opt_nam","DelvConfOpr","DUTCH_HOLLAND",0,"Bewerkingen leveringsbevestiging","","dcs_mnuopt"
"opt_nam","DelvConfOpr","US_ENGLISH",0,"Delivery Confirmation Operations","","dcs_mnuopt"
"opt_nam","DEPLOY_MCMDS","US_ENGLISH",0,"Deploy MCMDs","","dcs_data"
"opt_nam","DevMstMnt","DUTCH_HOLLAND",0,"Onderhoud apparaat","","dcs_mnuopt"
"opt_nam","DevMstMnt","US_ENGLISH",0,"Device Maintenance","","dcs_mnuopt"
"opt_nam","DISPATCH_TRANSPORT_EQUIPMENT","DUTCH_HOLLAND",0,"Transportapparatuur verzenden","","dcs_data"
"opt_nam","DISPATCH_TRANSPORT_EQUIPMENT","US_ENGLISH",0,"Dispatch Transport Equipment","","dcs_data"
"opt_nam","distribution_distribution_add","DUTCH_HOLLAND",0,"Distributie toevoegen","","dcs_data"
"opt_nam","distribution_distribution_add","US_ENGLISH",0,"Add Distribution","","dcs_data"
"opt_nam","distribution_distribution_modify","DUTCH_HOLLAND",0,"Distributie aanpassen","","dcs_data"
"opt_nam","distribution_distribution_modify","US_ENGLISH",0,"Modify Distribution","","dcs_data"
"opt_nam","DistroDsp","DUTCH_HOLLAND",0,"Weergave distributiestatus","","dcs_mnuopt"
"opt_nam","DistroDsp","US_ENGLISH",0,"Distribution Status Display","","dcs_mnuopt"
"opt_nam","DistroExcpOpr","DUTCH_HOLLAND",0,"Bewerkingen uitzondering distributie","","dcs_mnuopt"
"opt_nam","DistroExcpOpr","US_ENGLISH",0,"Distribution Exception Operations","","dcs_mnuopt"
"opt_nam","DistroMnt","DUTCH_HOLLAND",0,"Onderhoud distributie","","dcs_mnuopt"
"opt_nam","DistroMnt","US_ENGLISH",0,"Distribution Maintenance","","dcs_mnuopt"
"opt_nam","DlyTrnDsp","DUTCH_HOLLAND",0,"Weergave dagelijkse transactie","","dcs_mnuopt"
"opt_nam","DlyTrnDsp","US_ENGLISH",0,"Daily Transaction Display","","dcs_mnuopt"
"opt_nam","DlyTrnDspWeb","DUTCH_HOLLAND",0,"Weergave dagelijkse transactie","","dcsweb_data"
"opt_nam","DlyTrnDspWeb","US_ENGLISH",0,"Daily Transaction Display","","dcsweb_data"
"opt_nam","DO_CARTON_PICK","DUTCH_HOLLAND",0,"Selecties kartonverpakking uitvoeren","","dcs_data"
"opt_nam","DO_CARTON_PICK","US_ENGLISH",0,"Do Carton Picks","","dcs_data"
"opt_nam","DO_CHECKIN","DUTCH_HOLLAND",0,"Inchecken uitvoeren","","dcs_data"
"opt_nam","DO_CHECKIN","US_ENGLISH",0,"Do Check In","","dcs_data"
"opt_nam","DO_DIRECTED_WORK","DUTCH_HOLLAND",0,"Gestuurd werk uitvoeren","","dcs_data"
"opt_nam","DO_DIRECTED_WORK","US_ENGLISH",0,"Do Directed Work","","dcs_data"
"opt_nam","DO_LM_INDIRECT_WORK","US_ENGLISH",0,"Do LM Indirect Work","","dcs_data"
"opt_nam","DO_PACK","DUTCH_HOLLAND",0,"Inpakken uitvoeren","","dcs_data"
"opt_nam","DO_PACK","US_ENGLISH",0,"Do Pack","","dcs_data"
"opt_nam","DO_PICK","DUTCH_HOLLAND",0,"Selecties uitvoeren","","dcs_data"
"opt_nam","DO_PICK","US_ENGLISH",0,"Do Picks","","dcs_data"
"opt_nam","DO_PUTAWAY","DUTCH_HOLLAND",0,"Inslag uitvoeren","","dcs_data"
"opt_nam","DO_PUTAWAY","US_ENGLISH",0,"Do Putaway","","dcs_data"
"opt_nam","DO_RECEIVE","DUTCH_HOLLAND",0,"Ontvangst uitvoeren","","dcs_data"
"opt_nam","DO_RECEIVE","US_ENGLISH",0,"Do Receiving","","dcs_data"
"opt_nam","DO_REVERSE_RECEIVE","DUTCH_HOLLAND",0,"Ontvangst terugboeken uitvoeren","","dcs_data"
"opt_nam","DO_REVERSE_RECEIVE","US_ENGLISH",0,"Do Reverse Receiving","","dcs_data"
"opt_nam","DO_WORKFLOW","DUTCH_HOLLAND",0,"Werkstromen uitvoeren","","dcs_data"
"opt_nam","DO_WORKFLOW","US_ENGLISH",0,"Do Workflows","","dcs_data"
"opt_nam","dockcapmnt","DUTCH_HOLLAND",0,"Onderhoud platformcapaciteit","","dcs_hmefrmitm"
"opt_nam","dockcapmnt","US_ENGLISH",0,"Dock Capacity Maintenance","","dcs_hmefrmitm"
"opt_nam","dshWMCarrierMoveSummaryDsp","DUTCH_HOLLAND",0,"Ladingoverzicht","","dcs_data"
"opt_nam","dshWMCarrierMoveSummaryDsp","US_ENGLISH",0,"Load Summary","","dcs_data"
"opt_nam","dshWMCycleCountAreaGraph","DUTCH_HOLLAND",0,"Historie cyclustelling volgens gebied","","dcs_data"
"opt_nam","dshWMCycleCountAreaGraph","US_ENGLISH",0,"Cycle Count History by Area","","dcs_data"
"opt_nam","dshWMCycleCountDateGraph","DUTCH_HOLLAND",0,"Historie cyclustelling volgens datum","","dcs_data"
"opt_nam","dshWMCycleCountDateGraph","US_ENGLISH",0,"Cycle Count History by Date","","dcs_data"
"opt_nam","dshWMCycleCountVelocityGraph","DUTCH_HOLLAND",0,"Historie cyclustelling volgens snelheid","","dcs_data"
"opt_nam","dshWMCycleCountVelocityGraph","US_ENGLISH",0,"Cycle Count History by Velocity","","dcs_data"
"opt_nam","dshWMOrderStatusGraph","DUTCH_HOLLAND",0,"Status uitgaande order","","dcs_data"
"opt_nam","dshWMOrderStatusGraph","US_ENGLISH",0,"Outbound Order Status","","dcs_data"
"opt_nam","dshWMOutstandingWorkWavePckGraph","DUTCH_HOLLAND",0,"Uitstaand werk per golf - Selectiehoeveelheid","","dcs_data"
"opt_nam","dshWMOutstandingWorkWavePckGraph","US_ENGLISH",0,"Outstanding Work by Wave - Pick Quantity","","dcs_data"
"opt_nam","dshWMOutstandingWorkWaveRplGraph","DUTCH_HOLLAND",0,"Uitstaand werk per golf - Aanvullingshoeveelheid","","dcs_data"
"opt_nam","dshWMOutstandingWorkWaveRplGraph","US_ENGLISH",0,"Outstanding Work by Wave - Replenishment Quantity","","dcs_data"
"opt_nam","dshWMOutstandingWorkWaveXdkGraph","DUTCH_HOLLAND",0,"Uitstaand werk per golf - overslaghoeveelheid","","dcs_data"
"opt_nam","dshWMOutstandingWorkWaveXdkGraph","US_ENGLISH",0,"Outstanding Work by Wave - Cross-Dock Quantity","","dcs_data"
"opt_nam","dshWMPoPercentDsp","DUTCH_HOLLAND",0,"IO platformvooruitgang","","dcs_data"
"opt_nam","dshWMPoPercentDsp","US_ENGLISH",0,"PO Dock Progress","","dcs_data"
"opt_nam","dshWMRcvDockPercentGraph","DUTCH_HOLLAND",0,"Platformvooruitgang","","dcs_data"
"opt_nam","dshWMRcvDockPercentGraph","US_ENGLISH",0,"Dock Progress","","dcs_data"
"opt_nam","dshWMRemainQtyShipStageGraph","DUTCH_HOLLAND",0,"Resterende hoeveelheid opstelling verzending","","dcs_data"
"opt_nam","dshWMRemainQtyShipStageGraph","US_ENGLISH",0,"Remaining Qty to Ship Staging","","dcs_data"
"opt_nam","dshWMTruckCheckinWaitTimeDsp","DUTCH_HOLLAND",0,"Wachttijd truckcontrole","","dcs_data"
"opt_nam","dshWMTruckCheckinWaitTimeDsp","US_ENGLISH",0,"Truck Checkin Wait Time","","dcs_data"
"opt_nam","dshWMTruckShipmentWaitTimeDsp","DUTCH_HOLLAND",0,"Wachttijd truckverzending","","dcs_data"
"opt_nam","dshWMTruckShipmentWaitTimeDsp","US_ENGLISH",0,"Truck Shipment Wait Time","","dcs_data"
"opt_nam","dshWMWaveOrderStatusDsp","DUTCH_HOLLAND",0,"Golforderstatus","","dcs_data"
"opt_nam","dshWMWaveOrderStatusDsp","US_ENGLISH",0,"Wave Order Status","","dcs_data"
"opt_nam","dshWMWorkSummaryGraph","DUTCH_HOLLAND",0,"Werkoverzicht","","dcs_data"
"opt_nam","dshWMWorkSummaryGraph","US_ENGLISH",0,"Work Summary","","dcs_data"
"opt_nam","dtlayoutmnt","DUTCH_HOLLAND",0,"Onderhoud gegevenslay-out","","int_data"
"opt_nam","dtlayoutmnt","US_ENGLISH",0,"Data Layout Maintenance","","int_data"
"opt_nam","DtlPkoStnOpr","DUTCH_HOLLAND",0,"Gedetailleerde bewerkingen inpakstation","","dcs_mnuopt"
"opt_nam","DtlPkoStnOpr","US_ENGLISH",0,"Detailed Pack Station Operations","","dcs_mnuopt"
"opt_nam","DtRangePresetMnt","DUTCH_HOLLAND",0,"Onderhoud standaardinstellingen datumbereik","","mcs_data"
"opt_nam","DtRangePresetMnt","US_ENGLISH",0,"Date Range Preset Maintenance","","mcs_data"
"opt_nam","dwnlddtlquery","DUTCH_HOLLAND",0,"Querydetails downloaden","","int_data"
"opt_nam","dwnlddtlquery","US_ENGLISH",0,"Download Query Detail","","int_data"
"opt_nam","dwnldifdeditor","DUTCH_HOLLAND",0,"Editor download-IFD","","int_data"
"opt_nam","dwnldifdeditor","US_ENGLISH",0,"Download IFD Editor","","int_data"
"opt_nam","dwnldifdquery","DUTCH_HOLLAND",0,"Query download-IFD","","int_data"
"opt_nam","dwnldifdquery","US_ENGLISH",0,"Download IFD Query","","int_data"
"opt_nam","dwnldquery","DUTCH_HOLLAND",0,"Query downloaden","","int_data"
"opt_nam","dwnldquery","US_ENGLISH",0,"Download Query","","int_data"
"opt_nam","dwnldtrace","DUTCH_HOLLAND",0,"Downloadspoor","","int_data"
"opt_nam","dwnldtrace","US_ENGLISH",0,"Download Trace","","int_data"
"opt_nam","dwnldviewer","DUTCH_HOLLAND",0,"Downloadviewer","","int_data"
"opt_nam","dwnldviewer","US_ENGLISH",0,"Download Viewer","","int_data"
"opt_nam","DynCfgMnt","DUTCH_HOLLAND",0,"Onderhoud dynamische configuratie","","dcs_mnuopt"
"opt_nam","DynCfgMnt","US_ENGLISH",0,"Dynamic Configuration Maintenance","","dcs_mnuopt"
"opt_nam","EDIT_DIRECTED_WORK","US_ENGLISH",0,"Edit Directed Work","","dcs_data"
"opt_nam","EditAssetMapWeb","DUTCH_HOLLAND",0,"Kaart verwerkingseenheid bewerken","","dcsweb_data"
"opt_nam","EditAssetMapWeb","US_ENGLISH",0,"Edit Handling Unit Map","","dcsweb_data"
"opt_nam","ems_admin_privileges","US_ENGLISH",0,"EMS Admin Operations","","ems_data"
"opt_nam","ems_user_privileges","US_ENGLISH",0,"EMS User Operations","","ems_data"
"opt_nam","emsblkviewer","DUTCH_HOLLAND",0,"Viewer EMS-vergrendelingen","","int_data"
"opt_nam","emsblkviewer","US_ENGLISH",0,"EMS Blocks Viewer","","int_data"
"opt_nam","eomnt","DUTCH_HOLLAND",0,"Onderhoud gebeurtenisuitvoer","","int_data"
"opt_nam","eomnt","US_ENGLISH",0,"Event Output Maintenance","","int_data"
"opt_nam","eosegmnt","DUTCH_HOLLAND",0,"Onderhoud gebeurtenisuitvoersegment","","int_data"
"opt_nam","eosegmnt","US_ENGLISH",0,"Event Output Segment Maintenance","","int_data"
"opt_nam","EquipGrpMnt","DUTCH_HOLLAND",0,"Onderhoud apparatuurgroep","","dcs_mnuopt"
"opt_nam","EquipGrpMnt","US_ENGLISH",0,"Equipment Group Maintenance","","dcs_mnuopt"
"opt_nam","EquipMnt","DUTCH_HOLLAND",0,"Onderhoud apparatuur","","dcs_mnuopt"
"opt_nam","EquipMnt","US_ENGLISH",0,"Equipment Maintenance","","dcs_mnuopt"
"opt_nam","EquipMntWeb","DUTCH_HOLLAND",0,"Onderhoud apparatuur","","dcsweb_data"
"opt_nam","EquipMntWeb","US_ENGLISH",0,"Equipment Maintenance","","dcsweb_data"
"opt_nam","ErrLocDsp","DUTCH_HOLLAND",0,"Weergave locatie met fouten","","dcs_mnuopt"
"opt_nam","ErrLocDsp","US_ENGLISH",0,"Errored Location Display","","dcs_mnuopt"
"opt_nam","ErrLocDspWeb","DUTCH_HOLLAND",0,"Weergave locatie met fouten","","dcsweb_data"
"opt_nam","ErrLocDspWeb","US_ENGLISH",0,"Errored Location Display","","dcsweb_data"
"opt_nam","errorviewer","DUTCH_HOLLAND",0,"Foutenviewer","","int_data"
"opt_nam","errorviewer","US_ENGLISH",0,"Error Viewer","","int_data"
"opt_nam","events","DUTCH_HOLLAND",0,"Gebeurtenisverkenner","","int_data"
"opt_nam","events","US_ENGLISH",0,"Event Explorer","","int_data"
"opt_nam","evtgrpmnt","DUTCH_HOLLAND",0,"Onderhoud gebeurtenisgroep","","int_data"
"opt_nam","evtgrpmnt","US_ENGLISH",0,"Event Group Maintenance","","int_data"
"opt_nam","evtifdeditor","DUTCH_HOLLAND",0,"Editor resultaat-IFD","","int_data"
"opt_nam","evtifdeditor","US_ENGLISH",0,"Result IFD Editor","","int_data"
"opt_nam","evtlog","DUTCH_HOLLAND",0,"Logbestandgebeurtenis","","int_data"
"opt_nam","evtlog","US_ENGLISH",0,"Log Event","","int_data"
"opt_nam","evtmnt","DUTCH_HOLLAND",0,"Onderhoud gebeurtenis","","int_data"
"opt_nam","evtmnt","US_ENGLISH",0,"Event Maintenance","","int_data"
"opt_nam","evtquery","DUTCH_HOLLAND",0,"Gebeurtenisquery","","int_data"
"opt_nam","evtquery","US_ENGLISH",0,"Event Query","","int_data"
"opt_nam","evtseqinfo","DUTCH_HOLLAND",0,"Gegevens volgorde gebeurtenisgegevens","","int_data"
"opt_nam","evtseqinfo","US_ENGLISH",0,"Event Data Sequence Information","","int_data"
"opt_nam","EXECUTE_API_HOOKS","US_ENGLISH",0,"Execute API Hooks","","dcs_data"
"opt_nam","EXECUTE_CUSTOM_API","US_ENGLISH",0,"Execute Custom APIs","","dcs_data"
"opt_nam","EXECUTE_FIELD_EXTENSIBILITY","US_ENGLISH",0,"Execute Field Extensibility","","dcs_data"
"opt_nam","ExitPntDsp","DUTCH_HOLLAND",0,"Weergave uitgangspunt werkstroom","","dcs_mnuopt"
"opt_nam","ExitPntDsp","US_ENGLISH",0,"Workflow Exit Point Display","","dcs_mnuopt"
"opt_nam","explainquery","DUTCH_HOLLAND",0,"Query toelichten","","int_data"
"opt_nam","explainquery","US_ENGLISH",0,"Explain Query","","int_data"
"opt_nam","facilityviewer","DUTCH_HOLLAND",0,"Netwerkbewakingsfaciliteit","","int_data"
"opt_nam","facilityviewer","US_ENGLISH",0,"Network Monitor Facility","","int_data"
"opt_nam","FieldConfigWiz","DUTCH_HOLLAND",0,"Wizard Veldconfiguratie","","mcs_data"
"opt_nam","FieldConfigWiz","US_ENGLISH",0,"Field Configuration Wizard","","mcs_data"
"opt_nam","footprint_add","DUTCH_HOLLAND",0,"Dekkingsgebied toevoegen","","dcs_mnuopt"
"opt_nam","footprint_add","US_ENGLISH",0,"Add Footprint","","dcs_mnuopt"
"opt_nam","footprint_copy","DUTCH_HOLLAND",0,"Dekkingsgebied kopiëren","","dcs_mnuopt"
"opt_nam","footprint_copy","US_ENGLISH",0,"Copy Footprint","","dcs_mnuopt"
"opt_nam","footprint_delete","DUTCH_HOLLAND",0,"Dekkingsgebied verwijderen","","dcs_mnuopt"
"opt_nam","footprint_delete","US_ENGLISH",0,"Delete Footprint","","dcs_mnuopt"
"opt_nam","footprint_inventory_exists_modify","DUTCH_HOLLAND",0,"Dekkingsgebied met voorraad aanpassen","","dcs_mnuopt"
"opt_nam","footprint_inventory_exists_modify","US_ENGLISH",0,"Modify Footprint with Inventory","","dcs_mnuopt"
"opt_nam","footprint_outstandingwork_view","DUTCH_HOLLAND",0,"Uitstaand werk dekkingsgebied controleren","","dcs_mnuopt"
"opt_nam","footprint_outstandingwork_view","US_ENGLISH",0,"Check Footprint Outstanding Work","","dcs_mnuopt"
"opt_nam","footprint_without_inventory_modify","DUTCH_HOLLAND",0,"Dekkingsgebied zonder voorraad aanpassen","","dcs_mnuopt"
"opt_nam","footprint_without_inventory_modify","US_ENGLISH",0,"Modify Footprint Without Inventory","","dcs_mnuopt"
"opt_nam","geninbadaptertest","DUTCH_HOLLAND",0,"Generieke InAdapter-tester","","int_data"
"opt_nam","geninbadaptertest","US_ENGLISH",0,"Generic InAdapter Tester","","int_data"
"opt_nam","graphviewer","DUTCH_HOLLAND",0,"Transactiefouten per tijdstip","","int_data"
"opt_nam","graphviewer","US_ENGLISH",0,"Transaction Errors By Time","","int_data"
"opt_nam","handlingunit_emptyreceivinghandlingunit_add","DUTCH_HOLLAND",0,"Lege onverwachte verwerkingseenheid toevoegen","","dcs_data"
"opt_nam","handlingunit_emptyreceivinghandlingunit_add","US_ENGLISH",0,"Add Empty Unexpected Handling Unit","","dcs_data"
"opt_nam","handlingunit_emptyshipment_load","DUTCH_HOLLAND",0,"Lege verwerkingseenheid voor uitgaande verzending laden","","dcs_data"
"opt_nam","handlingunit_emptyshipment_load","US_ENGLISH",0,"Load Empty Outbound Shipment Handling Unit","","dcs_data"
"opt_nam","handlingunit_emptyshipment_unload","DUTCH_HOLLAND",0,"Lege verwerkingseenheid uitgaande verzending uitladen","","dcs_data"
"opt_nam","handlingunit_emptyshipment_unload","US_ENGLISH",0,"Unload Empty Outbound Shipment Handling Unit","","dcs_data"
"opt_nam","HelpFilMnt","DUTCH_HOLLAND",0,"Onderhoud Help-bestand","","mcsdata"
"opt_nam","HelpFilMnt","US_ENGLISH",0,"Help File Maintenance","","mcsdata"
"opt_nam","HelpMnt","DUTCH_HOLLAND",0,"Onderhoud Help","","mcsdata"
"opt_nam","HelpMnt","US_ENGLISH",0,"Help Maintenance","","mcsdata"
"opt_nam","HldHstDsp","DUTCH_HOLLAND",0,"Weergave vasthoudhistorie","","dcs_mnuopt"
