src_pck_zone_id,lodlvl,wrktyp,lotflg,sup_lot_flg,revflg,orgflg,supflg,dtlflg,subflg,lodflg,prtflg,locflg,qtyflg,catch_qty_flg,mandte_flg,expdte_flg,attr_str1_flg,attr_str2_flg,attr_str3_flg,attr_str4_flg,attr_str5_flg,attr_str6_flg,attr_str7_flg,attr_str8_flg,attr_str9_flg,attr_str10_flg,attr_str11_flg,attr_str12_flg,attr_str13_flg,attr_str14_flg,attr_str15_flg,attr_str16_flg,attr_str17_flg,attr_str18_flg,attr_int1_flg,attr_int2_flg,attr_int3_flg,attr_int4_flg,attr_int5_flg,attr_flt1_flg,attr_flt2_flg,attr_flt3_flg,attr_dte1_flg,attr_dte2_flg,rttn_id_flg,cstms_typ_flg,moddte,mod_usr_id,u_version,ins_dt,last_upd_dt,ins_user_id,last_upd_user_id
10003,"L","P",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20200429170324","938673",1,"20200320133109","20200320133109","939370","939370"
10003,"S","P",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20200429170324","938673",1,"20200320132917","20200320132917","939370","939370"
10004,"L","P",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20200429170325","938673",1,"20200320133109","20200320133109","939370","939370"
10004,"S","P",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20200429170325","938673",1,"20200320133109","20200320133109","939370","939370"
10005,"L","P",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20200429170325","938673",1,"20200320133109","20200320133109","939370","939370"
10005,"S","P",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20200429170325","938673",1,"20200320133109","20200320133109","939370","939370"
10006,"L","P",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20210608150009","939161",1,"20210608150009","20210608150009","939161","939161"
10006,"S","P",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20210608150009","939161",1,"20210608150009","20210608150009","939161","939161"
