gln,wh_id,stoloc,ins_dt,ins_user_id,last_upd_dt,last_upd_user_id
"8713783242643","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783242650","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783242667","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8713783243244","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8713783244418","2","N10-002-01","20230210161817","939370","20230210161817","939370"
"8713783244531","2","V1-002-01","20220725161924","939370","20230210161817","939370"
"8713783244579","2","N10-002-01","20230210161818","939370","20230210161818","939370"
"8713783244593","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8713783244630","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8713783244654","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783244661","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8713783244913","2","V1-002-02","20220725161924","939370","20230210161817","939370"
"8713783244920","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783244951","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8713783245002","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8713783245026","2","J3-002-01","20230210161818","939370","20230210161818","939370"
"8713783245071","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783245095","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783245101","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783245132","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783245194","2","N10-002-01","20230210161818","939370","20230210161818","939370"
"8713783245200","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783245231","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8713783245255","2","N10-002-01","20230210161818","939370","20230210161818","939370"
"8713783245323","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783245330","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8713783245385","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783245392","2","N10-002-01","20230210161817","939370","20230210161817","939370"
"8713783245453","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8713783245507","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783245514","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8713783245538","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8713783245552","2","N10-002-01","20230210161818","939370","20230210161818","939370"
"8713783245583","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8713783245736","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8713783245873","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783246009","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8713783246047","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783249826","2","V1-002-02","20220725161924","939370","20230210161817","939370"
"8713783250631","2","N10-002-01","20230210161817","939370","20230210161817","939370"
"8713783253151","2","V1-002-02","20220725161924","939370","20230210161817","939370"
"8713783254417","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783255780","2","N10-002-01","20230210161818","939370","20230210161818","939370"
"8713783256626","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8713783256633","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8713783256664","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783260631","2","N10-002-01","20230210161817","939370","20230210161817","939370"
"8713783295892","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783295922","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8713783438039","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783440643","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8713783445327","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8713783448663","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783449967","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783461631","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8713783466506","2","V1-002-01","20220725161924","939370","20230210161817","939370"
"8713783469576","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8713783469590","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8713783469934","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8713783488461","2","N20-002-01","20230210161817","939370","20230210161817","939370"
"8713783493762","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783495896","2","V1-002-01","20220725161924","939370","20230210161817","939370"
"8713783802519","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783802526","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783802533","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783802540","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783802557","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783802564","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783802571","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783802588","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783802595","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783802601","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783802618","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783802625","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783802632","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783802649","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783802656","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783802663","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783802670","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783802687","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783802694","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783802700","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783802717","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783802724","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8713783803141","2","N20-002-02","20220725161924","939370","20230210161817","939370"
"8713783803158","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783803172","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783803196","2","N10-002-02","20230210161817","939370","20230210161817","939370"
"8713783803219","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8713783803233","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8713783803240","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783803721","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8713783803905","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783849897","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783849958","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783849972","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8713783849996","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8713783850008","2","N10-002-01","20230210161817","939370","20230210161817","939370"
"8713783852880","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8713783856697","2","V1-002-01","20220725161924","939370","20230210161817","939370"
"8713783856703","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8713783860915","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8713783860922","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783860939","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783860946","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783860953","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783860960","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783860977","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783860984","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783860991","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783875315","2","N10-002-01","20230210161818","939370","20230210161818","939370"
"8713783875575","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8713783875841","2","S1-002-01","20230210161818","939370","20230210161818","939370"
"8713783875902","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783875933","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783876046","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8713783876084","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783876213","2","N10-002-02","20230210161817","939370","20230210161817","939370"
"8713783876282","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783876732","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783876855","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8713783877104","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8713783877562","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8713783877630","2","N10-002-01","20230210161818","939370","20230210161818","939370"
"8713783877661","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8713783877678","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8713783877999","2","N10-002-01","20230210161818","939370","20230210161818","939370"
"8713783886205","2","J3-002-01","20230210161818","939370","20230210161818","939370"
"8713783886236","2","V1-002-01","20220725161924","939370","20230210161817","939370"
"8713783886267","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8713783886335","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8713783886458","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8713783886465","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8713783886489","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8713783886496","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8713783886519","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8713783886557","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8713783886564","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8713783886625","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8713783886670","2","V1-002-01","20220725161924","939370","20230210161817","939370"
"8713783886700","2","V1-002-01","20220725161924","939370","20230210161817","939370"
"8713783886717","2","V1-002-01","20220725161924","939370","20230210161817","939370"
"8713783886724","2","V1-002-01","20230210161817","939370","20230210161817","939370"
"8713783886731","2","V1-002-02","20230210161817","939370","20230210161817","939370"
"8713783886755","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8713783886809","2","V1-002-02","20220725161924","939370","20230210161817","939370"
"8713783886861","2","V1-002-01","20220725161924","939370","20230210161817","939370"
"8713783886892","2","V1-002-02","20220725161924","939370","20230210161817","939370"
"8713783886984","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8713783887004","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8713783889466","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783889497","2","S1-002-01","20230210161818","939370","20230210161818","939370"
"8713783889503","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8713783889558","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895610","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895627","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895634","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895641","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895658","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895665","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895672","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895689","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895696","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895702","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895719","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895726","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895733","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895740","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895757","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895764","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895771","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895788","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895795","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895801","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895818","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895825","2","X5-001-01","20220725161924","939370","20220725161924","939370"
"8713783895832","2","X5-001-01","20220725161924","939370","20220725161924","939370"
"8713783895849","2","X5-001-01","20220725161924","939370","20220725161924","939370"
"8713783895856","2","X5-001-01","20220725161924","939370","20220725161924","939370"
"8713783895863","2","X5-001-01","20220725161924","939370","20220725161924","939370"
"8713783895870","2","X5-001-01","20220725161924","939370","20220725161924","939370"
"8713783895887","2","X5-001-01","20220725161924","939370","20220725161924","939370"
"8713783895894","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895900","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895917","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895924","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895931","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895948","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895955","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895962","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783895979","2","X4-001-01","20220725161924","939370","20220725161924","939370"
"8713783895986","2","X4-001-01","20220725161924","939370","20220725161924","939370"
"8713783895993","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896006","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896013","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896020","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896037","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896044","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896051","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896068","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896075","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896082","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896099","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896105","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896112","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896129","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896136","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896143","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896150","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896167","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896174","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896181","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896198","2","X4-001-01","20220725161924","939370","20220725161924","939370"
"8713783896204","2","X4-001-01","20220725161924","939370","20220725161924","939370"
"8713783896211","2","X4-001-01","20220725161924","939370","20220725161924","939370"
"8713783896228","2","X4-001-01","20220725161924","939370","20220725161924","939370"
"8713783896235","2","X4-001-01","20220725161924","939370","20220725161924","939370"
"8713783896242","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896259","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896266","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896273","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896280","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896297","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896303","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896310","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896327","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896334","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896341","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896358","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896365","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896372","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896389","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896396","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896402","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896419","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896426","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896433","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896440","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896457","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896464","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896471","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896488","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896495","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896501","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896518","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896525","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8713783896532","2","X2-001-01","20220725161924","939370","20220725161924","939370"
"8713783896549","2","X2-001-01","20220725161924","939370","20220725161924","939370"
"8713783896556","2","X2-001-01","20220725161924","939370","20220725161924","939370"
"8713783896563","2","X2-001-01","20220725161924","939370","20220725161924","939370"
"8713783898093","2","X1-001-01","20220725161924","939370","20220725161924","939370"
"8713783898307","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8713783898581","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8717263900337","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8717263900368","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8717263900481","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8717263900498","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8718288020581","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8718288023490","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8718288023506","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8718288037930","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8718288038340","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8718288038371","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8718288038449","2","V1-002-01","20220725161924","939370","20230210161817","939370"
"8718288040688","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8718288053275","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8718288053787","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8718288068620","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8718288068637","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8718288086075","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8718288086082","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8718288086099","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8718288086105","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8718288086129","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8718288086167","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8718288086174","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8718288086365","2","V1-002-02","20220725161924","939370","20230210161817","939370"
"8718288086389","2","V1-002-01","20220725161924","939370","20230210161817","939370"
"8718288086396","2","V1-002-01","20220725161924","939370","20230210161817","939370"
"8718288086402","2","V1-002-02","20220725161924","939370","20230210161817","939370"
"8718288086426","2","V1-002-01","20220725161924","939370","20230210161817","939370"
"8718288086433","2","V1-002-01","20220725161924","939370","20230210161817","939370"
"8718288086631","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8718288086648","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8718288086655","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8718288086662","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8718288086686","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8718288086709","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8718288086723","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8718288086754","2","N20-002-02","20230210161817","939370","20230210161817","939370"
"8718288086761","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8718288086785","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8718288086792","2","N20-002-02","20220725161924","939370","20230210161817","939370"
"8718288086822","2","N10-002-01","20230210161817","939370","20230210161817","939370"
"8718288086839","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8718288086860","2","N10-002-01","20230210161817","939370","20230210161817","939370"
"8718288086921","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8718288086938","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8718288086945","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8718288086952","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8718288086983","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8718288086990","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8718288087003","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8718288087010","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8718288087027","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8718288087072","2","O1-002-01","20230210161818","939370","20230210161818","939370"
"8718288087096","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8718288087119","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8718288087126","2","O1-002-01","20230210161818","939370","20230210161818","939370"
"8718288087133","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8718288087171","2","O1-002-01","20230210161818","939370","20230210161818","939370"
"8718288089014","2","S1-002-03","20220725161924","939370","20230210161817","939370"
"8718288098160","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8718288098184","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604204647","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604204760","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8719604205422","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604206566","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604206948","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604209987","2","S1-002-01","20230210161818","939370","20230210161818","939370"
"8719604210167","2","J3-002-01","20230210161818","939370","20230210161818","939370"
"8719604210433","2","S1-002-01","20230210161818","939370","20230210161818","939370"
"8719604244698","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604244704","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604244711","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604245862","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604245879","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604245886","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604245893","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604245909","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604245916","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604245923","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604245930","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604245947","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604246579","2","N0-002-01","20230210161817","939370","20230210161817","939370"
"8719604246616","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604247118","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604900006","2","N20-002-01","20230210161817","939370","20230210161817","939370"
"8719604900020","2","J3-002-01","20230210161818","939370","20230210161818","939370"
"8719604900037","2","J3-002-01","20230210161818","939370","20230210161818","939370"
"8719604900044","2","J3-002-01","20230210161818","939370","20230210161818","939370"
"8719604900051","2","J3-002-01","20230210161818","939370","20230210161818","939370"
"8719604900068","2","V1-002-01","20230210161817","939370","20230210161817","939370"
"8719604900075","2","V1-002-01","20230210161817","939370","20230210161817","939370"
"8719604900082","2","V1-002-01","20230210161817","939370","20230210161817","939370"
"8719604900099","2","V1-002-01","20230210161817","939370","20230210161817","939370"
"8719604900105","2","V1-002-01","20230210161817","939370","20230210161817","939370"
"8719604900112","2","V1-002-01","20230210161817","939370","20230210161817","939370"
"8719604900129","2","V1-002-01","20230210161817","939370","20230210161817","939370"
"8719604900136","2","N20-002-01","20230210161817","939370","20230210161817","939370"
"8719604900143","2","N20-002-01","20230210161817","939370","20230210161817","939370"
"8719604900150","2","N20-002-01","20230210161817","939370","20230210161817","939370"
"8719604901379","2","O1-002-01","20230210161818","939370","20230210161818","939370"
"8719604944659","2","O1-002-01","20230210161818","939370","20230210161818","939370"
"8719604987502","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8719604987519","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604987526","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604987533","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604987540","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604987557","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604987564","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604987571","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604987588","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604987601","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604987618","2","S1-002-01","20220725161924","939370","20230210161818","939370"
