uc_delivery_id,wh_id,dst_mov_zone_id,seqnum,stoloc,uc_multi_drop,frstol,ins_dt,last_upd_dt,last_upd_user_id
-1,"2",-1,155,"J0-001-01",1,"P010-003-15","20220729142854","20220729142854","939370"
-1,"2",-1,156,"J0-001-01",1,"P010-003-16","20220729142854","20220729142854","939370"
-1,"2",-1,157,"J0-001-01",1,"P010-003-17","20220729142854","20220729142854","939370"
-1,"2",-1,158,"J0-001-01",1,"P010-003-18","20220729142854","20220729142854","939370"
-1,"2",-1,159,"J0-001-01",1,"P010-003-19","20220729142854","20220729142854","939370"
-1,"2",-1,160,"S0-001-01",1,"P010-003-31","20220729142854","20220729142854","939370"
-1,"2",-1,161,"S0-001-01",1,"P010-003-32","20220729142854","20220729142854","939370"
-1,"2",-1,162,"S0-001-01",1,"P010-003-33","20220729142854","20220729142854","939370"
-1,"2",-1,163,"S0-001-01",1,"P010-003-34","20220729142854","20220729142854","939370"
-1,"2",-1,164,"S0-001-01",1,"P010-003-35","20220729142854","20220729142854","939370"
-1,"2",-1,165,"S0-001-01",1,"P010-003-36","20220729142854","20220729142854","939370"
-1,"2",-1,166,"S0-001-01",1,"P010-003-37","20220729142854","20220729142854","939370"
-1,"2",-1,167,"S0-001-01",1,"P010-003-38","20220729142854","20220729142854","939370"
-1,"2",-1,168,"S0-001-01",1,"P010-003-39","20220729142854","20220729142854","939370"
-1,"2",-1,169,"S0-001-01",1,"P010-003-40","20220729142854","20220729142854","939370"
-1,"2",-1,170,"S0-001-01",1,"P010-003-41","20220729142854","20220729142854","939370"
-1,"2",-1,171,"S0-001-01",1,"P010-003-42","20220729142854","20220729142854","939370"
-1,"2",-1,172,"S0-001-01",1,"P010-003-43","20220729142854","20220729142854","939370"
-1,"2",-1,173,"S0-001-01",1,"P010-003-44","20220729142854","20220729142854","939370"
-1,"2",-1,174,"S0-001-01",1,"P010-003-45","20220729142854","20220729142854","939370"
-1,"2",-1,175,"O1-001-01",1,"J0-002-01","20220729142910","20220729142910","939370"
-1,"2",-1,176,"O1-001-01",1,"J0-002-02","20220729142910","20220729142910","939370"
-1,"2",-1,177,"O1-001-01",1,"J0-002-03","20220729142910","20220729142910","939370"
-1,"2",-1,178,"O1-001-01",1,"J0-002-04","20220729142910","20220729142910","939370"
-1,"2",-1,179,"O1-001-01",1,"J0-002-05","20220729142910","20220729142910","939370"
-1,"2",-1,180,"O1-001-01",1,"J0-002-06","20220729142910","20220729142910","939370"
-1,"2",-1,181,"O1-001-01",1,"J0-002-07","20220729142910","20220729142910","939370"
-1,"2",-1,182,"O1-001-01",1,"J0-002-08","20220729142910","20220729142910","939370"
-1,"2",-1,183,"O1-001-01",1,"J0-002-09","20220729142910","20220729142910","939370"
-1,"2",-1,184,"O1-001-01",1,"J0-002-10","20220729142910","20220729142910","939370"
-1,"2",-1,185,"O1-001-01",1,"J0-002-11","20220729142910","20220729142910","939370"
-1,"2",-1,186,"N20-001-01",1,"J0-002-12","20220729142910","20220729142910","939370"
-1,"2",-1,191,"N20-001-01",1,"J0-002-13","20220729142910","20220729142910","939370"
-1,"2",-1,192,"N20-001-01",1,"J0-002-14","20220729142910","20220729142910","939370"
-1,"2",-1,193,"J3-001-01",1,"J0-002-15","20220729142910","20220729142910","939370"
-1,"2",-1,194,"J3-001-01",1,"J0-002-16","20220729142910","20220729142910","939370"
-1,"2",-1,195,"J3-001-01",1,"J0-002-17","20220729142910","20220729142910","939370"
-1,"2",-1,196,"J3-001-01",1,"J0-002-18","20220729142910","20220729142910","939370"
-1,"2",-1,197,"J3-001-01",1,"J0-002-19","20220729142910","20220729142910","939370"
-1,"2",-1,198,"J3-001-01",1,"J0-002-20","20220729142910","20220729142910","939370"
-1,"2",-1,199,"N0-001-01",1,"J0-002-21","20220729142910","20220729142910","939370"
-1,"2",-1,200,"N0-001-01",1,"J0-002-22","20220729142910","20220729142910","939370"
-1,"2",-1,201,"N0-001-01",1,"J0-002-23","20220729142910","20220729142910","939370"
-1,"2",-1,202,"N0-001-01",1,"J0-002-24","20220729142910","20220729142910","939370"
-1,"2",-1,204,"S1-001-01",1,"J0-002-25","20220729142910","20220729142910","939370"
-1,"2",-1,205,"S1-001-01",1,"J0-002-26","20220729142910","20220729142910","939370"
-1,"2",-1,206,"S1-001-01",1,"J0-002-27","20220729142910","20220729142910","939370"
-1,"2",-1,207,"S1-001-01",1,"J0-002-28","20220729142910","20220729142910","939370"
-1,"2",-1,208,"S1-001-01",1,"J0-002-29","20220729142910","20220729142910","939370"
-1,"2",-1,209,"S1-001-01",1,"J0-002-30","20220729142910","20220729142910","939370"
-1,"2",-1,210,"S1-001-01",1,"J0-002-31","20220729142910","20220729142910","939370"
-1,"2",-1,211,"S1-001-01",1,"J0-002-32","20220729142910","20220729142910","939370"
-1,"2",-1,212,"S1-001-01",1,"J0-002-33","20220729142910","20220729142910","939370"
-1,"2",-1,213,"S1-001-01",1,"J0-002-34","20220729142910","20220729142910","939370"
-1,"2",-1,214,"N10-001-01",1,"J0-002-35","20220729142910","20220729142910","939370"
-1,"2",-1,216,"N10-001-01",1,"J0-002-36","20220729142910","20220729142910","939370"
-1,"2",-1,217,"N10-001-01",1,"J0-002-37","20220729142910","20220729142910","939370"
-1,"2",-1,218,"N10-001-01",1,"J0-002-38","20220729142910","20220729142910","939370"
-1,"2",-1,219,"N10-001-01",1,"J0-002-39","20220729142910","20220729142910","939370"
-1,"2",-1,220,"V1-001-01",1,"J0-002-40","20220729142910","20220729142910","939370"
-1,"2",-1,221,"V1-001-01",1,"J0-002-41","20220729142910","20220729142910","939370"
-1,"2",-1,222,"V1-001-01",1,"J0-002-42","20220729142910","20220729142910","939370"
-1,"2",-1,223,"V1-001-01",1,"J0-002-43","20220729142910","20220729142910","939370"
-1,"2",-1,224,"J3-001-01",1,"J0-002-45","20220729142910","20220729142910","939370"
-1,"2",-1,225,"N0-001-01",1,"J0-002-46","20220729142910","20220729142910","939370"
-1,"2",-1,226,"N10-001-01",1,"J0-002-47","20220729142910","20220729142910","939370"
-1,"2",-1,227,"N20-001-01",1,"J0-002-48","20220729142910","20220729142910","939370"
-1,"2",-1,228,"O1-001-01",1,"J0-002-49","20220729142910","20220729142910","939370"
-1,"2",-1,229,"S1-001-01",1,"J0-002-50","20220729142910","20220729142910","939370"
-1,"2",-1,230,"V1-001-01",1,"J0-002-51","20220729142910","20220729142910","939370"
-1,"2",-1,231,"J3-001-01",1,"J0-002-53","20220729142910","20220729142910","939370"
-1,"2",-1,232,"N0-001-01",1,"J0-002-54","20220729142910","20220729142910","939370"
-1,"2",-1,233,"N10-001-01",1,"J0-002-55","20220729142910","20220729142910","939370"
-1,"2",-1,234,"N20-001-01",1,"J0-002-56","20220729142910","20220729142910","939370"
-1,"2",-1,235,"O1-001-01",1,"J0-002-57","20220729142910","20220729142910","939370"
-1,"2",-1,236,"S1-001-01",1,"J0-002-58","20220729142910","20220729142910","939370"
-1,"2",-1,237,"V1-001-01",1,"J0-002-59","20220729142910","20220729142910","939370"
-1,"2",-1,238,"J3-001-01",1,"J0-002-61","20220729142910","20220729142910","939370"
-1,"2",-1,239,"N0-001-01",1,"J0-002-62","20220729142910","20220729142910","939370"
-1,"2",-1,240,"N10-001-01",1,"J0-002-63","20220729142910","20220729142910","939370"
-1,"2",-1,241,"N20-001-01",1,"J0-002-64","20220729142910","20220729142910","939370"
-1,"2",-1,242,"O1-001-01",1,"J0-002-65","20220729142910","20220729142910","939370"
-1,"2",-1,243,"S1-001-01",1,"J0-002-66","20220729142910","20220729142910","939370"
-1,"2",-1,244,"V1-001-01",1,"J0-002-67","20220729142910","20220729142910","939370"
-1,"2",-1,245,"J3-001-01",1,"J0-002-69","20220729142910","20220729142910","939370"
-1,"2",-1,246,"N0-001-01",1,"J0-002-70","20220729142910","20220729142910","939370"
-1,"2",-1,247,"N10-001-01",1,"J0-002-71","20220729142910","20220729142910","939370"
-1,"2",-1,248,"N20-001-01",1,"J0-002-72","20220729142910","20220729142910","939370"
-1,"2",-1,249,"O1-001-01",1,"J0-002-73","20220729142910","20220729142910","939370"
-1,"2",-1,250,"S1-001-01",1,"J0-002-74","20220729142910","20220729142910","939370"
-1,"2",-1,251,"V1-001-01",1,"J0-002-75","20220729142910","20220729142910","939370"
-1,"2",-1,252,"S1-001-01",1,"S0-002-01 ","20220729142910","20220729142910","939370"
-1,"2",-1,253,"S1-001-01",1,"S0-002-02","20220729142910","20220729142910","939370"
-1,"2",-1,254,"S1-001-01",1,"S0-002-03","20220729142910","20220729142910","939370"
-1,"2",-1,255,"S1-001-01",1,"S0-002-04","20220729142910","20220729142910","939370"
-1,"2",-1,256,"S1-001-01",1,"S0-002-05","20220729142910","20220729142910","939370"
-1,"2",-1,257,"S1-001-01",1,"S0-002-06","20220729142910","20220729142910","939370"
-1,"2",-1,258,"S1-001-01",1,"S0-002-07","20220729142910","20220729142910","939370"
-1,"2",-1,259,"S1-001-01",1,"S0-002-08","20220729142910","20220729142910","939370"
-1,"2",-1,260,"S1-001-01",1,"S0-002-09","20220729142910","20220729142910","939370"
-1,"2",-1,261,"S1-001-01",1,"S0-002-10","20220729142910","20220729142910","939370"
-1,"2",-1,262,"O1-001-01",1,"P010-003-20","20220729142910","20220729142910","939370"
-1,"2",-1,263,"O1-001-01",1,"P010-003-21","20220729142910","20220729142910","939370"
-1,"2",-1,264,"O1-001-01",1,"P010-003-22","20220729142910","20220729142910","939370"
-1,"2",-1,265,"O1-001-01",1,"P010-003-23","20220729142910","20220729142910","939370"
-1,"2",-1,266,"O1-001-01",1,"P010-003-24","20220729142910","20220729142910","939370"
-1,"2",-1,267,"O1-001-01",1,"P010-003-25","20220729142910","20220729142910","939370"
-1,"2",-1,268,"O1-001-01",1,"P010-003-26","20220729142910","20220729142910","939370"
-1,"2",-1,269,"O1-001-01",1,"P010-003-27","20220729142910","20220729142910","939370"
-1,"2",-1,270,"O1-001-01",1,"P010-003-28","20220729142910","20220729142910","939370"
-1,"2",-1,271,"O1-001-01",1,"P010-003-29","20220729142910","20220729142910","939370"
-1,"2",-1,272,"O1-001-01",1,"P010-003-30","20220729142910","20220729142910","939370"
-1,"2",-1,348,"N20-001-01",1,"P017-003-01","20230210164811","20230210164811","939370"
